area,measure,period,value,source
ZA:45-54,unemployed,Jan-Mar 2011,416.4643967058349,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Apr-Jun 2011,425.1279313456004,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jul-Sep 2011,401.9870059960842,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Oct-Dec 2011,403.4911736815482,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jan-Mar 2012,427.02764731398366,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Apr-Jun 2012,434.81235896049964,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jul-Sep 2012,437.4788889840735,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Oct-Dec 2012,410.7779107340219,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jan-Mar 2013,441.550254141571,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Apr-Jun 2013,415.9837622951696,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jul-Sep 2013,451.41447923401984,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Oct-Dec 2013,449.2348020169908,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jan-Mar 2014,479.09308184272965,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Apr-Jun 2014,513.1117625895546,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jul-Sep 2014,466.7566722772083,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Oct-Dec 2014,437.6632546290618,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jan-Mar 2015,547.8974797585738,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Apr-Jun 2015,511.50988252717013,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jul-Sep 2015,521.6004626165678,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Oct-Dec 2015,497.056343877133,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jan-Mar 2016,591.009869551226,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Apr-Jun 2016,541.1992846705646,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jul-Sep 2016,568.142582246502,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Oct-Dec 2016,589.2998228543576,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jan-Mar 2017,669.5651114936825,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Apr-Jun 2017,622.7306289234579,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jul-Sep 2017,663.2983294220425,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Oct-Dec 2017,635.5720853335445,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jan-Mar 2018,668.0555590904515,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Apr-Jun 2018,669.3153619809914,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jul-Sep 2018,682.5044248849397,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Oct-Dec 2018,647.5089045883649,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jan-Mar 2019,679.4256029767224,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Apr-Jun 2019,758.0549741453697,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jul-Sep 2019,768.4741064637517,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Oct-Dec 2019,786.3406372527231,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jan-Mar 2020,796.5912861406806,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Apr-Jun 2020,558.9845826669398,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jul-Sep 2020,820.8219291593708,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Oct-Dec 2020,874.9838641631585,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jan-Mar 2021,904.9592585367384,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Apr-Jun 2021,971.5352484421873,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jul-Sep 2021,991.5959818445551,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Oct-Dec 2021,1052.9614981319094,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jan-Mar 2022,1012.8973837890803,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Apr-Jun 2022,1025.437773861023,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jul-Sep 2022,984.5652370852991,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Oct-Dec 2022,978.2071215159729,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jan-Mar 2023,916.1941072133171,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Apr-Jun 2023,983.6497845112756,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jul-Sep 2023,988.8916756993528,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Oct-Dec 2023,1024.1062293691687,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jan-Mar 2024,1052.6407181722038,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Apr-Jun 2024,1062.6193362953907,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jul-Sep 2024,1017.6970874922664,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Oct-Dec 2024,1075.2971524114114,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jan-Mar 2025,1117.7432970627801,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Apr-Jun 2025,1122.5158705363108,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jul-Sep 2025,1092.5678642922321,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Oct-Dec 2025,1052.3113969911738,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Jan-Mar 2026,1055.4326424957474,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:45-54,unemployed,Apr-Jun 2026,1088.1107592270553,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jan-Mar 2008,1232.769251929516,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Apr-Jun 2008,1245.3491787711116,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jul-Sep 2008,1242.332095238035,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Oct-Dec 2008,1234.1509644446328,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jan-Mar 2009,1273.8324526465656,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Apr-Jun 2009,1233.7362333819724,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jul-Sep 2009,1198.249910809882,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Oct-Dec 2009,1203.0509214714843,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jan-Mar 2010,1191.0644023154905,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Apr-Jun 2010,1224.8597812244107,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jul-Sep 2010,1211.0604090353493,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Oct-Dec 2010,1227.3927753989817,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jan-Mar 2011,1207.2520295047218,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Apr-Jun 2011,1261.900585532795,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jul-Sep 2011,1267.2178031196063,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Oct-Dec 2011,1305.0294914194474,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jan-Mar 2012,1289.7423206342469,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Apr-Jun 2012,1278.5062333307276,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jul-Sep 2012,1331.2378974898315,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Oct-Dec 2012,1341.2953486179056,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jan-Mar 2013,1331.4950779329458,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Apr-Jun 2013,1367.987596201311,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jul-Sep 2013,1392.9837252284408,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Oct-Dec 2013,1446.1935826246704,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jan-Mar 2014,1478.3916767825142,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Apr-Jun 2014,1478.6280521446656,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jul-Sep 2014,1513.8507615775884,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Oct-Dec 2014,1460.163144480877,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jan-Mar 2015,1510.4758561605206,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Apr-Jun 2015,1501.548988667559,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jul-Sep 2015,1550.609916822766,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Oct-Dec 2015,1548.191418219516,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jan-Mar 2016,1537.8530580619286,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Apr-Jun 2016,1545.8703326255038,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jul-Sep 2016,1566.7518253228732,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Oct-Dec 2016,1607.3171829340658,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jan-Mar 2017,1700.5235154141105,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Apr-Jun 2017,1659.0883695975251,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jul-Sep 2017,1716.6839743161943,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Oct-Dec 2017,1690.8723166455281,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jan-Mar 2018,1742.3489364088841,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Apr-Jun 2018,1729.0841732495999,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jul-Sep 2018,1733.5933094904822,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Oct-Dec 2018,1748.517306107575,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jan-Mar 2019,1713.7394495304402,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Apr-Jun 2019,1786.41389799463,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jul-Sep 2019,1769.6714344941165,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Oct-Dec 2019,1779.4270180603626,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jan-Mar 2020,1797.9015966454438,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Apr-Jun 2020,1556.1841715629869,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jul-Sep 2020,1703.3855127390066,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Oct-Dec 2020,1752.3395116885388,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jan-Mar 2021,1739.8011672712362,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Apr-Jun 2021,1750.6532893570586,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jul-Sep 2021,1641.8806007445435,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Oct-Dec 2021,1622.851590397009,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jan-Mar 2022,1624.3985789857277,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Apr-Jun 2022,1701.7703435642563,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jul-Sep 2022,1684.326411963491,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Oct-Dec 2022,1707.3095082700108,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jan-Mar 2023,1764.2245540144233,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Apr-Jun 2023,1789.769705258309,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jul-Sep 2023,1873.015567242534,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Oct-Dec 2023,1886.788126587873,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jan-Mar 2024,1931.5524409118007,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Apr-Jun 2024,1943.2734754473738,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jul-Sep 2024,1961.0498503604142,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Oct-Dec 2024,2003.1482262718666,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jan-Mar 2025,2016.800741910157,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Apr-Jun 2025,2025.265637516626,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jul-Sep 2025,2018.7094228241872,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Oct-Dec 2025,2071.857336471384,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Jan-Mar 2026,2065.757900237116,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,labour_force,Apr-Jun 2026,2051.195100534701,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,unemployed,Jan-Mar 2008,94.29437851419463,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,unemployed,Apr-Jun 2008,94.27685201483978,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,unemployed,Jul-Sep 2008,81.26985433034328,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,unemployed,Oct-Dec 2008,64.26865374058137,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,unemployed,Jan-Mar 2009,77.42306679269741,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,unemployed,Apr-Jun 2009,67.30525364371323,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,unemployed,Jul-Sep 2009,82.56651805765203,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,unemployed,Oct-Dec 2009,79.449769240938,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,unemployed,Jan-Mar 2010,88.57666349615663,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,unemployed,Apr-Jun 2010,103.69006974146012,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,unemployed,Jul-Sep 2010,93.77788233232181,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,unemployed,Oct-Dec 2010,81.94616631015423,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,unemployed,Jan-Mar 2011,74.9994477281578,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,unemployed,Apr-Jun 2011,74.64991621315312,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,unemployed,Jul-Sep 2011,80.39708755730993,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,unemployed,Oct-Dec 2011,82.98594226182304,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,unemployed,Jan-Mar 2012,90.27239568312015,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,unemployed,Apr-Jun 2012,84.23480483040254,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,unemployed,Jul-Sep 2012,90.29245530555194,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,unemployed,Oct-Dec 2012,104.1585201075797,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,unemployed,Jan-Mar 2013,103.83165876646264,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,unemployed,Apr-Jun 2013,103.07590451723355,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,unemployed,Jul-Sep 2013,97.63429183285953,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:55-64,unemployed,Oct-Dec 2013,121.8651791232535,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
