,Unnamed: 0,mun_name,mun_code,currRatio,cash_bal,cash_costCov,waste_prop,repairs_PPE,Province,Latitude,Longitude
91,2013,Tswelopele,FS183,1.2637577184362896,-1109900,-0.008831397060733779,0.030427301883274138,0.012253941201533874,Free State,25.4733554,25.4733554
92,2013,Matjhabeng,FS184,0.4352645452605019,-46676000,-0.01695453929936396,1.9332863763417607,0.0,Free State,25.9467997,25.9467997
93,2013,Nala,FS185,0.28153442496725517,-4238641,-0.009639346978014699,0.3366052147980661,0.006166582348679859,Free State,26.8910342,26.8910342
94,2013,Setsoto,FS191,1.809679505069393,10096244,0.04821259266643494,0.5114640147394951,0.01747782391167785,Free State,26.513796399999997,26.513796399999997
95,2013,Dihlabeng,FS192,0.40951353098976034,-5788356,-0.012318329191880419,0.010746795419332218,0.0,Free State,27.6434844,27.6434844
96,2013,Nketoana,FS193,1.6144911066120056,-24905604,-0.13200074089439287,3.254345112327035,0.0,Free State,28.2058768,28.2058768
97,2013,Maluti a Phofung,FS194,0.9775052212950798,-46002313,-0.057933809584195375,0.011320794648668028,0.008657629121653005,Free State,28.4318311,28.4318311
98,2013,Phumelela,FS195,0.053334667928697795,-7816438,-0.06510693542738234,1.2921031898382647,0.0,Free State,28.9528645,28.9528645
99,2013,Mantsopa,FS196,1.0774625123287636,155491,0.028504099668671658,0.6076165666911334,0.01473956243294208,Free State,29.2320784,29.2320784
100,2013,Moqhaka,FS201,1.325270856915403,-6015826,-0.00915083120684692,0.4999166407570687,0.027332643975122473,Free State,27.267611600000002,27.267611600000002
101,2013,Ngwathe,FS203,1.0854599737337194,16752593,0.028142376445946568,0.33365183876667454,0.0,Free State,27.267611600000002,27.267611600000002
102,2013,Metsimaholo,FS204,0.9113874867832575,3923669,0.016354206789727738,0.5071709373741513,0.0,Free State,27.737337300000004,27.737337300000004
103,2013,Mafube,FS205,0.25638685001216227,2792718,0.009413978456652436,0.18559640948213527,0.017336017365107304,Free State,27.8277881,27.8277881
104,2013,Emfuleni,GT421,0.9402211123047052,-158437,0.027563676601896285,0.04106821034644245,0.014429516248333604,Free State,28.5797981,28.5797981
105,2013,Midvaal,GT422,1.4880438047365976,35133911,0.05375524383854393,0.07456657938580413,0.07065684032515468,Gauteng,27.784246000000003,27.784246000000003
106,2013,Lesedi,GT423,0.588147047985558,7840294,0.04154003904972589,0.034508186988977355,0.006238549484241847,Gauteng,28.0654445,28.0654445
107,2013,Mogale City,GT481,0.9264874561014655,46387985,0.0545008617787265,0.03099372004650417,0.0,Gauteng,28.4396756,28.4396756
108,2013,Randfontein,GT482,0.5138576465421351,49194832,0.060503797637098816,0.099268756409235,0.013337105794891108,Gauteng,27.596540299999997,27.596540299999997
109,2013,Westonaria,GT483,0.6027462451237677,17426647,0.024627286621234132,0.04259087280958932,0.0,Gauteng,27.6786847,27.6786847
110,2013,Merafong City,GT484,1.1386505603504742,129273657,0.11074800693730152,0.030381807161411558,0.012175856113082565,Gauteng,27.666952000000002,27.666952000000002
111,2013,City of Johannesburg,JHB,1.0016890783803731,3180942000,0.2292584697323537,0.007127169709743428,0.0054974701395385595,Gauteng,27.699788800000004,27.699788800000004
112,2013,Vulamehlo,KZN211,1.1533218032297048,8511431,0.32742810300446085,0.6432320757135773,0.0,Gauteng,27.971760600000003,27.971760600000003
113,2013,Umdoni,KZN212,2.179573379470574,-20041473,-0.021254014343258965,0.13687186925612074,0.0,KwaZulu-Natal,30.573957899999996,30.573957899999996
114,2013,Umzumbe,KZN213,3.451954856719253,26133646,0.34823316843668495,0.01653316129294636,,KwaZulu-Natal,30.6890055,30.6890055
115,2013,uMuziwabantu,KZN214,1.591279454990989,1631513,0.3806845653061026,0.3195639544067861,,KwaZulu-Natal,30.5928401,30.5928401
116,2013,Ezingoleni,KZN215,5.260794458766523,8103307,0.3255847460812515,0.04340333184821264,0.008929127541300463,KwaZulu-Natal,29.9277947,29.9277947
117,2013,Ray Nkonyeni,KZN216,1.8478052625946688,-27082124,0.18871318101467702,0.06446365641367978,0.01632936551531676,KwaZulu-Natal,30.182021999999996,30.182021999999996
118,2013,uMshwathi,KZN221,6.827515477279124,-159103,0.07457383986225634,0.0025036339765701844,0.009140493238075255,KwaZulu-Natal,30.363931899999997,30.363931899999997
119,2013,uMngeni,KZN222,1.9647026731759156,5972618,0.07060496636627746,0.2874915596227985,0.0,KwaZulu-Natal,30.320487300000003,30.320487300000003
120,2013,Mpofana,KZN223,1.0506831061496869,-6024343,0.015128751491763268,0.003228872373962768,0.005037154529705006,KwaZulu-Natal,30.5743164,30.5743164
121,2013,Impendle,KZN224,1.3172083182316032,3333336,0.08443375838903071,0.0,0.044472822666352545,KwaZulu-Natal,30.112734999999997,30.112734999999997
122,2013,The Msunduzi,KZN225,2.7611877623234053,96452315,0.23680465604276707,0.025924146035258916,,KwaZulu-Natal,30.112734999999997,30.112734999999997
123,2013,Mkhambathini,KZN226,1.61361205574575,7431526,0.16081466217764903,0.13570468600053745,,KwaZulu-Natal,29.835230300000003,29.835230300000003
124,2013,Richmond,KZN227,1.7200233620042895,5683693,0.8454772646735598,0.01415978265293783,0.021687015560622577,KwaZulu-Natal,30.3824842,30.3824842
125,2013,Emnambithi/Ladysmith,KZN232,1.7070693267755004,-36224582,0.20070976531431933,5.501416270851227e-05,0.010872543746739571,KwaZulu-Natal,30.573957899999996,30.573957899999996
126,2013,Indaka,KZN233,3.273304839271866,34824216,2.1136071617437016,0.0362391867215589,0.015033199520045894,KwaZulu-Natal,30.297419899999998,30.297419899999998
127,2013,Umtshezi,KZN234,1.7024384417180007,157000,0.09545528089880195,0.18782475907849566,0.012661169509631224,KwaZulu-Natal,29.7807856,29.7807856
128,2013,Okhahlamba,KZN235,2.0940426483732066,14001094,0.7923486055795301,1.387321614517663,0.02590229638829908,KwaZulu-Natal,30.107221999999997,30.107221999999997
129,2013,Imbabazane,KZN236,3.758897171864879,14151900,0.21981768951243355,0.01587657577333546,0.04185114482765841,KwaZulu-Natal,30.0202964,30.0202964
130,2013,Endumeni,KZN241,1.5365807670998428,-4656472,0.17270166622319336,0.0,0.0,KwaZulu-Natal,,
131,2013,Nqutu,KZN242,5.767574260487133,19900517,0.9920804077081293,0.7299804238778519,0.0,KwaZulu-Natal,36.5552171,36.5552171
132,2013,Msinga,KZN244,3.6216583775813946,-2576851,0.8123429074783469,0.0,0.0202981539631599,KwaZulu-Natal,30.2343393,30.2343393
133,2013,Umvoti,KZN245,2.535327495933592,-15797500,0.2280758051736761,0.3108462172821088,0.31796031649921336,KwaZulu-Natal,30.6746303,30.6746303
134,2013,Newcastle,KZN252,2.444659582094525,-80308766,-0.05129529518333731,0.08406118445505414,,KwaZulu-Natal,30.4357631,30.4357631
135,2013,Emadlangeni,KZN253,1.8570992304581806,-1181914,0.5181766057723661,0.21611184557833107,,KwaZulu-Natal,30.619989500000003,30.619989500000003
136,2013,Dannhauser,KZN254,1.117646643458858,19726064,0.6949621380399298,1.5599623883901914,,KwaZulu-Natal,29.997176899999996,29.997176899999996
137,2013,eDumbe,KZN261,1.0452781840848626,17643540,0.240540308137917,0.30559536434622847,,KwaZulu-Natal,30.315775,30.315775
138,2013,uPhongolo,KZN262,1.9040173557394815,7226340,0.2921553318601716,0.001995992446366186,0.06719449063879829,KwaZulu-Natal,30.0202964,30.0202964
139,2013,Abaqulusi,KZN263,1.54557793435323,20542765,0.22890542229776173,0.4040391360297663,0.01629004063640738,KwaZulu-Natal,30.8039474,30.8039474
140,2013,Nongoma,KZN265,0.5191484177272045,6033678,0.06043315037332379,0.08084912128857848,0.032265857629984164,KwaZulu-Natal,31.537000300000003,31.537000300000003
141,2013,Ulundi,KZN266,0.39569920329653585,624673,0.0022908583481221164,0.9872607610532769,0.01784122877263103,KwaZulu-Natal,30.9876321,30.9876321
142,2013,Umhlabuyalingana,KZN271,5.490992501639112,-1028302,0.24957830830320324,0.0013922141651239706,0.015138182511943418,KwaZulu-Natal,31.719545899999996,31.719545899999996
143,2013,Jozini,KZN272,1.0451902338012098,-6936808,0.12179388433075242,0.06021927648111535,0.0,KwaZulu-Natal,31.442760999999997,31.442760999999997
144,2013,The Big 5 False Bay,KZN273,0.7844492310857378,-796713,-0.0073911004096809335,0.4961713508946291,0.03944554372284373,KwaZulu-Natal,32.4467238,32.4467238
145,2013,Hlabisa,KZN274,0.43483446686454513,-767848,0.10225307356004923,0.5008435342748593,0.006723839330260556,KwaZulu-Natal,32.065069699999995,32.065069699999995
146,2013,Mtubatuba,KZN275,0.5530666732797498,7633726,0.08324737756713664,0.7561884369662814,0.013122794673878299,KwaZulu-Natal,32.3107517,32.3107517
147,2013,Mfolozi,KZN281,0.235769040042977,645599,0.012526479837759327,0.0,0.0,KwaZulu-Natal,32.2880726,32.2880726
148,2013,uMhlathuze,KZN282,1.1263101109330738,85561761,0.0600178142764078,0.0,0.006562894914434737,KwaZulu-Natal,,
149,2013,Ntambanana,KZN283,1.4958010342560024,3231093,0.059916569829676615,0.2715970263256449,0.0,KwaZulu-Natal,32.259716999999995,32.259716999999995
150,2013,uMlalazi,KZN284,1.8848914717594407,22940770,0.12010650230589415,0.0,0.0,KwaZulu-Natal,31.947311,31.947311
151,2013,Mthonjaneni,KZN285,4.077529485440894,5937798,1.1306302898045866,0.5967450471601429,0.050522390902979705,KwaZulu-Natal,31.739493900000003,31.739493900000003
