,mun_name,mun_code,label,total_amount,Province,Latitude,Longitude
2015,King Sabata Dalindyebo,EC157,irregular,132202661.0,Eastern Cape,29.5457058,29.5457058
2015,King Sabata Dalindyebo,EC157,unauthorised,142725952.0,Eastern Cape,29.5457058,29.5457058
2015,Matatiele,EC441,fruitless,15300.0,Eastern Cape,29.1390642,29.1390642
2015,Matatiele,EC441,irregular,3270000.0,Eastern Cape,29.1390642,29.1390642
2015,Matatiele,EC441,unauthorised,0.0,Eastern Cape,29.1390642,29.1390642
2015,Umzimvubu,EC442,fruitless,0.0,Eastern Cape,28.8130675,28.8130675
2015,Umzimvubu,EC442,irregular,0.0,Eastern Cape,28.8130675,28.8130675
2015,Umzimvubu,EC442,unauthorised,0.0,Eastern Cape,28.8130675,28.8130675
2015,Mbizana,EC443,fruitless,110898.0,Eastern Cape,28.5797981,28.5797981
2015,Mbizana,EC443,irregular,3518531.0,Eastern Cape,28.5797981,28.5797981
2015,Mbizana,EC443,unauthorised,1239865.0,Eastern Cape,28.5797981,28.5797981
2015,Ntabankulu,EC444,fruitless,51418.0,Eastern Cape,28.7664408,28.7664408
2015,Ntabankulu,EC444,irregular,97471214.0,Eastern Cape,28.7664408,28.7664408
2015,Ntabankulu,EC444,unauthorised,47337660.0,Eastern Cape,28.7664408,28.7664408
2015,Ekurhuleni,EKU,fruitless,20753061.0,Eastern Cape,28.9528645,28.9528645
2015,Ekurhuleni,EKU,irregular,67462398.0,Eastern Cape,28.9528645,28.9528645
2015,Ekurhuleni,EKU,unauthorised,0.0,Eastern Cape,28.9528645,28.9528645
2015,eThekwini,ETH,fruitless,0.0,Eastern Cape,29.8566142,29.8566142
2015,eThekwini,ETH,irregular,212274986.0,Eastern Cape,29.8566142,29.8566142
2015,eThekwini,ETH,unauthorised,0.0,Eastern Cape,29.8566142,29.8566142
2015,Letsemeng,FS161,fruitless,305724.0,Eastern Cape,29.2785638,29.2785638
2015,Letsemeng,FS161,irregular,19825423.0,Eastern Cape,29.2785638,29.2785638
2015,Letsemeng,FS161,unauthorised,27915334.0,Eastern Cape,29.2785638,29.2785638
2015,Kopanong,FS162,fruitless,11525323.0,Gauteng,28.3461948,28.3461948
2015,Kopanong,FS162,irregular,12878240.0,Gauteng,28.3461948,28.3461948
2015,Kopanong,FS162,unauthorised,56334055.0,Gauteng,28.3461948,28.3461948
2015,Mohokare,FS163,fruitless,5839599.0,KwaZulu-Natal,30.8039474,30.8039474
2015,Mohokare,FS163,irregular,51862652.0,KwaZulu-Natal,30.8039474,30.8039474
2015,Mohokare,FS163,unauthorised,3585484.0,KwaZulu-Natal,30.8039474,30.8039474
2015,Naledi,FS164,fruitless,506026.0,Free State,25.094045,25.094045
2015,Naledi,FS164,irregular,40137425.0,Free State,25.094045,25.094045
2015,Naledi,FS164,unauthorised,29661000.0,Free State,25.094045,25.094045
2015,Masilonyana,FS181,fruitless,4041539.0,Free State,25.4733554,25.4733554
2015,Masilonyana,FS181,irregular,7685953.0,Free State,25.4733554,25.4733554
2015,Masilonyana,FS181,unauthorised,11155035.0,Free State,25.4733554,25.4733554
2015,Tokologo,FS182,fruitless,1382118.0,Free State,26.9852422,26.9852422
2015,Tokologo,FS182,irregular,20598865.0,Free State,26.9852422,26.9852422
2015,Tokologo,FS182,unauthorised,33356720.0,Free State,26.9852422,26.9852422
2015,Tswelopele,FS183,fruitless,88893.0,Free State,24.7142918,24.7142918
2015,Tswelopele,FS183,irregular,9423995.0,Free State,24.7142918,24.7142918
2015,Tswelopele,FS183,unauthorised,5849822.0,Free State,24.7142918,24.7142918
2015,Matjhabeng,FS184,fruitless,151822061.0,Free State,26.6081653,26.6081653
2015,Matjhabeng,FS184,irregular,226054096.0,Free State,26.6081653,26.6081653
2015,Matjhabeng,FS184,unauthorised,443303655.0,Free State,26.6081653,26.6081653
2015,Nala,FS185,fruitless,25799529.0,Free State,25.4733554,25.4733554
2015,Nala,FS185,irregular,11751465.0,Free State,25.4733554,25.4733554
2015,Nala,FS185,unauthorised,62112345.0,Free State,25.4733554,25.4733554
2015,Setsoto,FS191,fruitless,135322.0,Free State,25.9467997,25.9467997
2015,Setsoto,FS191,irregular,33449533.0,Free State,25.9467997,25.9467997
2015,Setsoto,FS191,unauthorised,286684628.0,Free State,25.9467997,25.9467997
2015,Dihlabeng,FS192,fruitless,14200244.0,Free State,26.8910342,26.8910342
2015,Dihlabeng,FS192,irregular,37635488.0,Free State,26.8910342,26.8910342
2015,Dihlabeng,FS192,unauthorised,102474833.0,Free State,26.8910342,26.8910342
2015,Nketoana,FS193,fruitless,6849517.0,Free State,26.5137964,26.5137964
2015,Nketoana,FS193,irregular,26178926.0,Free State,26.5137964,26.5137964
2015,Nketoana,FS193,unauthorised,5361768.0,Free State,26.5137964,26.5137964
2015,Maluti a Phofung,FS194,fruitless,77667145.0,Free State,27.6434844,27.6434844
2015,Maluti a Phofung,FS194,irregular,30761895.0,Free State,27.6434844,27.6434844
2015,Maluti a Phofung,FS194,unauthorised,957875468.0,Free State,27.6434844,27.6434844
2015,Phumelela,FS195,fruitless,3696825.0,Free State,28.2058768,28.2058768
2015,Phumelela,FS195,irregular,5876576.0,Free State,28.2058768,28.2058768
2015,Phumelela,FS195,unauthorised,52427833.0,Free State,28.2058768,28.2058768
2015,Mantsopa,FS196,fruitless,6966647.0,Free State,28.4318311,28.4318311
2015,Mantsopa,FS196,irregular,32029652.0,Free State,28.4318311,28.4318311
2015,Mantsopa,FS196,unauthorised,131838000.0,Free State,28.4318311,28.4318311
2015,Moqhaka,FS201,fruitless,401350.0,Free State,28.9528645,28.9528645
2015,Moqhaka,FS201,irregular,35673826.0,Free State,28.9528645,28.9528645
2015,Moqhaka,FS201,unauthorised,133829889.0,Free State,28.9528645,28.9528645
2015,Ngwathe,FS203,fruitless,51248897.0,Free State,29.2320784,29.2320784
2015,Ngwathe,FS203,irregular,9346751.0,Free State,29.2320784,29.2320784
2015,Ngwathe,FS203,unauthorised,266727757.0,Free State,29.2320784,29.2320784
2015,Metsimaholo,FS204,fruitless,3929444.0,Free State,27.2676116,27.2676116
2015,Metsimaholo,FS204,irregular,54001633.0,Free State,27.2676116,27.2676116
2015,Metsimaholo,FS204,unauthorised,77888603.0,Free State,27.2676116,27.2676116
2015,Mafube,FS205,fruitless,9756060.0,Free State,27.2676116,27.2676116
2015,Mafube,FS205,irregular,9838403.0,Free State,27.2676116,27.2676116
2015,Mafube,FS205,unauthorised,110616981.0,Free State,27.2676116,27.2676116
2015,Emfuleni,GT421,fruitless,1136887.0,Free State,27.7373373,27.7373373
2015,Emfuleni,GT421,irregular,0.0,Free State,27.7373373,27.7373373
2015,Emfuleni,GT421,unauthorised,453134777.0,Free State,27.7373373,27.7373373
2015,Midvaal,GT422,fruitless,0.0,Free State,27.8277881,27.8277881
2015,Midvaal,GT422,irregular,0.0,Free State,27.8277881,27.8277881
2015,Midvaal,GT422,unauthorised,0.0,Free State,27.8277881,27.8277881
2015,Lesedi,GT423,fruitless,3286925.0,Free State,28.5797981,28.5797981
2015,Lesedi,GT423,irregular,70407140.0,Free State,28.5797981,28.5797981
2015,Lesedi,GT423,unauthorised,51566267.0,Free State,28.5797981,28.5797981
2015,Mogale City,GT481,fruitless,264454.0,Gauteng,27.784246,27.784246
2015,Mogale City,GT481,irregular,0.0,Gauteng,27.784246,27.784246
2015,Mogale City,GT481,unauthorised,0.0,Gauteng,27.784246,27.784246
2015,Randfontein,GT482,fruitless,11245830.0,Gauteng,28.0654445,28.0654445
2015,Randfontein,GT482,irregular,164556251.0,Gauteng,28.0654445,28.0654445
2015,Randfontein,GT482,unauthorised,0.0,Gauteng,28.0654445,28.0654445
2015,Westonaria,GT483,fruitless,8383674.0,Gauteng,28.4396756,28.4396756
2015,Westonaria,GT483,irregular,28326846.0,Gauteng,28.4396756,28.4396756
2015,Westonaria,GT483,unauthorised,278853296.0,Gauteng,28.4396756,28.4396756
2015,Merafong City,GT484,fruitless,395560.0,Gauteng,27.5965403,27.5965403
2015,Merafong City,GT484,irregular,0.0,Gauteng,27.5965403,27.5965403
2015,Merafong City,GT484,unauthorised,0.0,Gauteng,27.5965403,27.5965403
2015,City of Johannesburg,JHB,fruitless,44665.0,Gauteng,27.6786847,27.6786847
2015,City of Johannesburg,JHB,irregular,79600000.0,Gauteng,27.6786847,27.6786847
2015,City of Johannesburg,JHB,unauthorised,959322000.0,Gauteng,27.6786847,27.6786847
2015,Vulamehlo,KZN211,fruitless,151613.0,Gauteng,27.666952,27.666952
2015,Vulamehlo,KZN211,irregular,5105928.0,Gauteng,27.666952,27.666952
2015,Vulamehlo,KZN211,unauthorised,0.0,Gauteng,27.666952,27.666952
2015,Umdoni,KZN212,fruitless,134459.0,Gauteng,27.4086488,27.4086488
2015,Umdoni,KZN212,irregular,6227019.0,Gauteng,27.4086488,27.4086488
2015,Umdoni,KZN212,unauthorised,0.0,Gauteng,27.4086488,27.4086488
2015,Umzumbe,KZN213,fruitless,16206.0,Gauteng,27.9717606,27.9717606
2015,Umzumbe,KZN213,irregular,0.0,Gauteng,27.9717606,27.9717606
2015,Umzumbe,KZN213,unauthorised,0.0,Gauteng,27.9717606,27.9717606
2015,uMuziwabantu,KZN214,fruitless,0.0,KwaZulu-Natal,30.5739579,30.5739579
2015,uMuziwabantu,KZN214,irregular,10069072.0,KwaZulu-Natal,30.5739579,30.5739579
2015,uMuziwabantu,KZN214,unauthorised,0.0,KwaZulu-Natal,30.5739579,30.5739579
2015,Ezingoleni,KZN215,fruitless,61806.0,KwaZulu-Natal,30.6890055,30.6890055
2015,Ezingoleni,KZN215,irregular,0.0,KwaZulu-Natal,30.6890055,30.6890055
2015,Ezingoleni,KZN215,unauthorised,0.0,KwaZulu-Natal,30.6890055,30.6890055
2015,Ray Nkonyeni,KZN216,fruitless,0.0,KwaZulu-Natal,30.5928401,30.5928401
2015,Ray Nkonyeni,KZN216,irregular,964655.0,KwaZulu-Natal,30.5928401,30.5928401
2015,Ray Nkonyeni,KZN216,unauthorised,0.0,KwaZulu-Natal,30.5928401,30.5928401
2015,uMshwathi,KZN221,fruitless,0.0,KwaZulu-Natal,29.9277947,29.9277947
2015,uMshwathi,KZN221,irregular,2938759.0,KwaZulu-Natal,29.9277947,29.9277947
2015,uMshwathi,KZN221,unauthorised,0.0,KwaZulu-Natal,29.9277947,29.9277947
2015,uMngeni,KZN222,fruitless,1328057.0,KwaZulu-Natal,30.182022,30.182022
2015,uMngeni,KZN222,irregular,25044128.0,KwaZulu-Natal,30.182022,30.182022
2015,uMngeni,KZN222,unauthorised,68690184.0,KwaZulu-Natal,30.182022,30.182022
2015,Mpofana,KZN223,fruitless,116373.0,KwaZulu-Natal,30.3639319,30.3639319
2015,Mpofana,KZN223,irregular,9407535.0,KwaZulu-Natal,30.3204873,30.3204873
2015,Mpofana,KZN223,unauthorised,6671407.0,KwaZulu-Natal,30.3639319,30.3639319
2015,Impendle,KZN224,fruitless,10744.0,KwaZulu-Natal,30.3204873,30.3204873
2015,Impendle,KZN224,irregular,1026642.0,KwaZulu-Natal,30.3639319,30.3639319
2015,Impendle,KZN224,unauthorised,0.0,KwaZulu-Natal,30.3204873,30.3204873
2015,The Msunduzi,KZN225,fruitless,435396.0,KwaZulu-Natal,30.5743164,30.5743164
2015,The Msunduzi,KZN225,irregular,708444.0,KwaZulu-Natal,30.5743164,30.5743164
2015,The Msunduzi,KZN225,unauthorised,0.0,KwaZulu-Natal,30.5743164,30.5743164
2015,Mkhambathini,KZN226,fruitless,2966935.0,KwaZulu-Natal,30.112735,30.112735
2015,Mkhambathini,KZN226,irregular,1354893.0,KwaZulu-Natal,30.112735,30.112735
2015,Mkhambathini,KZN226,unauthorised,0.0,KwaZulu-Natal,30.112735,30.112735
2015,Richmond,KZN227,fruitless,176.0,KwaZulu-Natal,30.112735,30.112735
2015,Richmond,KZN227,irregular,245892.0,KwaZulu-Natal,30.112735,30.112735
2015,Richmond,KZN227,unauthorised,36107.0,KwaZulu-Natal,30.112735,30.112735
2015,Emnambithi/Ladysmith,KZN232,fruitless,22232.0,KwaZulu-Natal,29.8352303,29.8352303
2015,Emnambithi/Ladysmith,KZN232,irregular,6772.0,KwaZulu-Natal,29.8352303,29.8352303
2015,Emnambithi/Ladysmith,KZN232,unauthorised,0.0,KwaZulu-Natal,29.8352303,29.8352303
2015,Indaka,KZN233,fruitless,1700.0,KwaZulu-Natal,30.3824842,30.3824842
2015,Indaka,KZN233,irregular,2889002.0,KwaZulu-Natal,30.3824842,30.3824842
2015,Indaka,KZN233,unauthorised,424706.0,KwaZulu-Natal,30.3824842,30.3824842
2015,Umtshezi,KZN234,fruitless,0.0,KwaZulu-Natal,30.5739579,30.5739579
2015,Umtshezi,KZN234,irregular,1840267.0,KwaZulu-Natal,30.5739579,30.5739579
2015,Umtshezi,KZN234,unauthorised,21275398.0,KwaZulu-Natal,30.5739579,30.5739579
2015,Okhahlamba,KZN235,fruitless,905124.0,KwaZulu-Natal,30.2974199,30.2974199
2015,Okhahlamba,KZN235,irregular,2934394.0,KwaZulu-Natal,30.2974199,30.2974199
2015,Okhahlamba,KZN235,unauthorised,0.0,KwaZulu-Natal,30.2974199,30.2974199
2015,Imbabazane,KZN236,fruitless,58052.0,KwaZulu-Natal,29.7807856,29.7807856
2015,Imbabazane,KZN236,irregular,0.0,KwaZulu-Natal,29.7807856,29.7807856
2015,Imbabazane,KZN236,unauthorised,0.0,KwaZulu-Natal,29.7807856,29.7807856
2015,Endumeni,KZN241,fruitless,0.0,KwaZulu-Natal,30.107222,30.107222
2015,Endumeni,KZN241,irregular,125133.0,KwaZulu-Natal,30.107222,30.107222
2015,Endumeni,KZN241,unauthorised,0.0,KwaZulu-Natal,30.107222,30.107222
2015,Nqutu,KZN242,fruitless,4740.0,KwaZulu-Natal,30.0202964,30.0202964
2015,Nqutu,KZN242,irregular,2299043.0,KwaZulu-Natal,30.0202964,30.0202964
2015,Nqutu,KZN242,unauthorised,0.0,KwaZulu-Natal,30.0202964,30.0202964
2015,Msinga,KZN244,fruitless,0.0,KwaZulu-Natal,29.3250347,29.3250347
2015,Msinga,KZN244,irregular,0.0,KwaZulu-Natal,29.3250347,29.3250347
2015,Msinga,KZN244,unauthorised,16675512.0,KwaZulu-Natal,29.3250347,29.3250347
2015,Umvoti,KZN245,fruitless,0.0,KwaZulu-Natal,29.6864574,29.6864574
2015,Umvoti,KZN245,irregular,15371555.0,KwaZulu-Natal,29.6864574,29.6864574
2015,Umvoti,KZN245,unauthorised,0.0,KwaZulu-Natal,29.6864574,29.6864574
2015,Newcastle,KZN252,fruitless,4236.0,KwaZulu-Natal,30.2343393,30.2343393
2015,Newcastle,KZN252,irregular,33314231.0,KwaZulu-Natal,30.2343393,30.2343393
2015,Newcastle,KZN252,unauthorised,0.0,KwaZulu-Natal,30.2343393,30.2343393
2015,Emadlangeni,KZN253,fruitless,39342.0,KwaZulu-Natal,30.6746303,30.6746303
2015,Emadlangeni,KZN253,irregular,2237836.0,KwaZulu-Natal,30.6746303,30.6746303
2015,Emadlangeni,KZN253,unauthorised,1457357.0,KwaZulu-Natal,30.6746303,30.6746303
2015,Dannhauser,KZN254,fruitless,0.0,KwaZulu-Natal,30.4357631,30.4357631
2015,Dannhauser,KZN254,irregular,2074531.0,KwaZulu-Natal,30.4357631,30.4357631
2015,Dannhauser,KZN254,unauthorised,0.0,KwaZulu-Natal,30.4357631,30.4357631
2015,eDumbe,KZN261,fruitless,784156.0,KwaZulu-Natal,30.6199895,30.6199895
2015,eDumbe,KZN261,irregular,33407534.0,KwaZulu-Natal,30.6199895,30.6199895
2015,eDumbe,KZN261,unauthorised,13873202.0,KwaZulu-Natal,30.6199895,30.6199895
2015,uPhongolo,KZN262,fruitless,60117.0,KwaZulu-Natal,29.9971769,29.9971769
2015,uPhongolo,KZN262,irregular,18088549.0,KwaZulu-Natal,29.9971769,29.9971769
2015,uPhongolo,KZN262,unauthorised,15895559.0,KwaZulu-Natal,29.9971769,29.9971769
2015,Abaqulusi,KZN263,fruitless,562506.0,KwaZulu-Natal,30.315775,30.315775
2015,Abaqulusi,KZN263,irregular,23424679.0,KwaZulu-Natal,30.315775,30.315775
2015,Abaqulusi,KZN263,unauthorised,78834448.0,KwaZulu-Natal,30.315775,30.315775
2015,Nongoma,KZN265,fruitless,162848.0,KwaZulu-Natal,30.0202964,30.0202964
2015,Nongoma,KZN265,irregular,6303730.0,KwaZulu-Natal,30.0202964,30.0202964
2015,Nongoma,KZN265,unauthorised,5698082.0,KwaZulu-Natal,30.0202964,30.0202964
2015,Ulundi,KZN266,fruitless,7570111.0,KwaZulu-Natal,30.8039474,30.8039474
2015,Ulundi,KZN266,irregular,2805682.0,KwaZulu-Natal,30.8039474,30.8039474
2015,Ulundi,KZN266,unauthorised,46394236.0,KwaZulu-Natal,30.8039474,30.8039474
2015,Umhlabuyalingana,KZN271,fruitless,4084.0,KwaZulu-Natal,31.5370003,31.5370003
2015,Umhlabuyalingana,KZN271,irregular,2524451.0,KwaZulu-Natal,31.5370003,31.5370003
2015,Umhlabuyalingana,KZN271,unauthorised,0.0,KwaZulu-Natal,31.5370003,31.5370003
2015,Jozini,KZN272,fruitless,917080.0,KwaZulu-Natal,30.9876321,30.9876321
2015,Jozini,KZN272,irregular,57643856.0,KwaZulu-Natal,30.9876321,30.9876321
2015,Jozini,KZN272,unauthorised,0.0,KwaZulu-Natal,30.9876321,30.9876321
2015,The Big 5 False Bay,KZN273,fruitless,168843.0,KwaZulu-Natal,31.7195459,31.7195459
2015,The Big 5 False Bay,KZN273,irregular,11206789.0,KwaZulu-Natal,31.7195459,31.7195459
2015,The Big 5 False Bay,KZN273,unauthorised,31146.0,KwaZulu-Natal,31.7195459,31.7195459
2015,Hlabisa,KZN274,fruitless,301466.0,KwaZulu-Natal,31.442761,31.442761
2015,Hlabisa,KZN274,irregular,63592745.0,KwaZulu-Natal,31.442761,31.442761
2015,Hlabisa,KZN274,unauthorised,10142242.0,KwaZulu-Natal,31.442761,31.442761
2015,Mtubatuba,KZN275,fruitless,376817.0,KwaZulu-Natal,32.4467238,32.4467238
2015,Mtubatuba,KZN275,irregular,3892328.0,KwaZulu-Natal,32.4467238,32.4467238
2015,Mtubatuba,KZN275,unauthorised,12353992.0,KwaZulu-Natal,32.4467238,32.4467238
2015,Mfolozi,KZN281,fruitless,0.0,KwaZulu-Natal,32.0650697,32.0650697
2015,Mfolozi,KZN281,irregular,23705325.0,KwaZulu-Natal,32.0650697,32.0650697
2015,Mfolozi,KZN281,unauthorised,21453748.0,KwaZulu-Natal,32.0650697,32.0650697
2015,uMhlathuze,KZN282,fruitless,0.0,KwaZulu-Natal,32.3107517,32.3107517
2015,uMhlathuze,KZN282,irregular,0.0,KwaZulu-Natal,32.3107517,32.3107517
2015,uMhlathuze,KZN282,unauthorised,0.0,KwaZulu-Natal,32.3107517,32.3107517
2015,Ntambanana,KZN283,fruitless,0.0,KwaZulu-Natal,31.8648002,31.8648002
2015,Ntambanana,KZN283,irregular,1467744.0,KwaZulu-Natal,31.8648002,31.8648002
2015,Ntambanana,KZN283,unauthorised,0.0,KwaZulu-Natal,31.8648002,31.8648002
2015,uMlalazi,KZN284,fruitless,40942.0,KwaZulu-Natal,32.2880726,32.2880726
2015,uMlalazi,KZN284,irregular,4428239.0,KwaZulu-Natal,32.2880726,32.2880726
2015,uMlalazi,KZN284,unauthorised,14201658.0,KwaZulu-Natal,32.2880726,32.2880726
2015,Mthonjaneni,KZN285,fruitless,12258.0,KwaZulu-Natal,32.259717,32.259717
2015,Mthonjaneni,KZN285,irregular,9023826.0,KwaZulu-Natal,32.259717,32.259717
2015,Mthonjaneni,KZN285,unauthorised,0.0,KwaZulu-Natal,32.259717,32.259717
2015,Nkandla,KZN286,fruitless,151214.0,KwaZulu-Natal,31.947311,31.947311
2015,Nkandla,KZN286,irregular,15203613.0,KwaZulu-Natal,31.947311,31.947311
2015,Nkandla,KZN286,unauthorised,0.0,KwaZulu-Natal,31.947311,31.947311
2015,Mandeni,KZN291,fruitless,31137.0,KwaZulu-Natal,31.7394939,31.7394939
2015,Mandeni,KZN291,irregular,217681.0,KwaZulu-Natal,31.7394939,31.7394939
2015,Mandeni,KZN291,unauthorised,22171662.0,KwaZulu-Natal,31.7394939,31.7394939
2015,KwaDukuza,KZN292,fruitless,433610.0,KwaZulu-Natal,31.4913182,31.4913182
2015,KwaDukuza,KZN292,irregular,86441994.0,KwaZulu-Natal,31.4913182,31.4913182
2015,KwaDukuza,KZN292,unauthorised,0.0,KwaZulu-Natal,31.4913182,31.4913182
2015,Ndwedwe,KZN293,fruitless,0.0,KwaZulu-Natal,31.3998995,31.3998995
2015,Ndwedwe,KZN293,irregular,3485796.0,KwaZulu-Natal,31.3998995,31.3998995
2015,Ndwedwe,KZN293,unauthorised,2068176.0,KwaZulu-Natal,31.3998995,31.3998995
2015,Maphumulo,KZN294,fruitless,130946.0,KwaZulu-Natal,31.0894002,31.0894002
2015,Maphumulo,KZN294,irregular,23693393.0,KwaZulu-Natal,31.0894002,31.0894002
2015,Maphumulo,KZN294,unauthorised,12412926.0,KwaZulu-Natal,31.0894002,31.0894002
2015,Ingwe,KZN431,fruitless,59418.0,KwaZulu-Natal,31.4684703,31.4684703
2015,Ingwe,KZN431,irregular,11447406.0,KwaZulu-Natal,31.4684703,31.4684703
2015,Ingwe,KZN431,unauthorised,6018053.0,KwaZulu-Natal,31.4684703,31.4684703
2015,Kwa Sani,KZN432,fruitless,2696.0,KwaZulu-Natal,31.2892229,31.2892229
2015,Kwa Sani,KZN432,irregular,4700849.0,KwaZulu-Natal,31.2892229,31.2892229
2015,Kwa Sani,KZN432,unauthorised,7362552.0,KwaZulu-Natal,31.2892229,31.2892229
2015,Greater Kokstad,KZN433,fruitless,213705.0,KwaZulu-Natal,30.9417368,30.9417368
2015,Greater Kokstad,KZN433,irregular,2167063.0,KwaZulu-Natal,30.9417368,30.9417368
2015,Greater Kokstad,KZN433,unauthorised,0.0,KwaZulu-Natal,30.9417368,30.9417368
2015,Ubuhlebezwe,KZN434,fruitless,0.0,KwaZulu-Natal,31.03351,31.03351
2015,Ubuhlebezwe,KZN434,irregular,4156107.0,KwaZulu-Natal,31.03351,31.03351
2015,Ubuhlebezwe,KZN434,unauthorised,0.0,KwaZulu-Natal,31.03351,31.03351
2015,Umzimkhulu,KZN435,fruitless,0.0,KwaZulu-Natal,29.8815203,29.8815203
2015,Umzimkhulu,KZN435,irregular,2253500.0,KwaZulu-Natal,29.8815203,29.8815203
2015,Umzimkhulu,KZN435,unauthorised,0.0,KwaZulu-Natal,29.8815203,29.8815203
2015,Greater Giyani,LIM331,fruitless,29402.0,KwaZulu-Natal,29.5107708,29.5107708
2015,Greater Giyani,LIM331,irregular,16847375.0,KwaZulu-Natal,29.5107708,29.5107708
2015,Greater Giyani,LIM331,unauthorised,0.0,KwaZulu-Natal,29.5107708,29.5107708
2015,Greater Letaba,LIM332,fruitless,21668.0,KwaZulu-Natal,29.3714909,29.3714909
2015,Greater Letaba,LIM332,irregular,55580749.0,KwaZulu-Natal,29.3714909,29.3714909
2015,Greater Letaba,LIM332,unauthorised,42261407.0,KwaZulu-Natal,29.3714909,29.3714909
2015,Greater Tzaneen,LIM333,fruitless,1320482.0,KwaZulu-Natal,30.0665236,30.0665236
2015,Greater Tzaneen,LIM333,irregular,62445004.0,KwaZulu-Natal,30.0665236,30.0665236
2015,Greater Tzaneen,LIM333,unauthorised,25387498.0,KwaZulu-Natal,30.0665236,30.0665236
2015,Ba-Phalaborwa,LIM334,fruitless,6105742.0,KwaZulu-Natal,29.6962677,29.6962677
2015,Ba-Phalaborwa,LIM334,irregular,10024147.0,KwaZulu-Natal,29.6962677,29.6962677
2015,Ba-Phalaborwa,LIM334,unauthorised,46515138.0,KwaZulu-Natal,29.6962677,29.6962677
2015,Maruleng,LIM335,fruitless,1257519.0,Limpopo,30.8039474,30.8039474
2015,Maruleng,LIM335,irregular,3325321.0,Limpopo,30.8039474,30.8039474
2015,Maruleng,LIM335,unauthorised,0.0,Limpopo,30.8039474,30.8039474
2015,Musina,LIM341,fruitless,1501898.0,Limpopo,30.2974199,30.2974199
2015,Musina,LIM341,irregular,8383902.0,Limpopo,30.2974199,30.2974199
2015,Musina,LIM341,unauthorised,32079700.0,Limpopo,30.2974199,30.2974199
2015,Mutale,LIM342,fruitless,2028363.0,Limpopo,30.0665236,30.0665236
2015,Mutale,LIM342,irregular,179666.0,Limpopo,30.0665236,30.0665236
2015,Mutale,LIM342,unauthorised,0.0,Limpopo,30.0665236,30.0665236
2015,Thulamela,LIM343,fruitless,478999.0,Limpopo,31.1406753,31.1406753
2015,Thulamela,LIM343,irregular,1879957.0,Limpopo,31.1406753,31.1406753
2015,Thulamela,LIM343,unauthorised,14372207.0,Limpopo,31.1406753,31.1406753
2015,Makhado,LIM344,fruitless,4824229.0,Limpopo,30.9576681,30.9576681
2015,Makhado,LIM344,irregular,78766187.0,Limpopo,30.9576681,30.9576681
2015,Makhado,LIM344,unauthorised,0.0,Limpopo,30.9576681,30.9576681
2015,Blouberg,LIM351,fruitless,42877.0,Limpopo,29.6962677,29.6962677
2015,Blouberg,LIM351,irregular,26326253.0,Limpopo,29.6962677,29.6962677
2015,Blouberg,LIM351,unauthorised,39613634.0,Limpopo,29.6962677,29.6962677
2015,Aganang,LIM352,fruitless,62563.0,Limpopo,30.8039474,30.8039474
2015,Aganang,LIM352,irregular,13606164.0,Limpopo,30.8039474,30.8039474
2015,Aganang,LIM352,unauthorised,1282238.0,Limpopo,30.8039474,30.8039474
2015,Molemole,LIM353,fruitless,22000.0,Limpopo,30.6199895,30.6199895
2015,Molemole,LIM353,irregular,1340037.0,Limpopo,30.6199895,30.6199895
2015,Molemole,LIM353,unauthorised,5600351.0,Limpopo,30.6199895,30.6199895
2015,Polokwane,LIM354,fruitless,1603457.0,Limpopo,29.9070436,29.9070436
2015,Polokwane,LIM354,irregular,297567685.0,Limpopo,29.9070436,29.9070436
2015,Polokwane,LIM354,unauthorised,231772687.0,Limpopo,29.9070436,29.9070436
2015,Lepele-Nkumpi,LIM355,fruitless,1042234.0,Limpopo,28.9950702,28.9950702
2015,Lepele-Nkumpi,LIM355,irregular,8594749.0,Limpopo,28.9950702,28.9950702
2015,Lepele-Nkumpi,LIM355,unauthorised,5287088.0,Limpopo,28.9950702,28.9950702
2015,Thabazimbi,LIM361,fruitless,18293692.0,Limpopo,29.0925356,29.0925356
2015,Thabazimbi,LIM361,irregular,13231860.0,Limpopo,29.0925356,29.0925356
2015,Thabazimbi,LIM361,unauthorised,30815935.0,Limpopo,29.0925356,29.0925356
2015,Lephalale,LIM362,fruitless,0.0,Limpopo,29.6962677,29.6962677
2015,Lephalale,LIM362,irregular,48945086.0,Limpopo,29.6962677,29.6962677
2015,Lephalale,LIM362,unauthorised,0.0,Limpopo,29.6962677,29.6962677
2015,Mookgopong,LIM364,fruitless,4776782.0,Limpopo,29.4485367,29.4485367
2015,Mookgopong,LIM364,irregular,783501.0,Limpopo,29.4485367,29.4485367
2015,Mookgopong,LIM364,unauthorised,36086589.0,Limpopo,29.4485367,29.4485367
2015,Modimolle,LIM365,fruitless,352405.0,Limpopo,29.6499162,29.6499162
2015,Modimolle,LIM365,irregular,41580053.0,Limpopo,29.6499162,29.6499162
2015,Modimolle,LIM365,unauthorised,23802291.0,Limpopo,29.6499162,29.6499162
2015,Bela-Bela,LIM366,fruitless,122.0,Limpopo,27.3616476,27.3616476
2015,Bela-Bela,LIM366,irregular,3485146.0,Limpopo,27.3616476,27.3616476
2015,Bela-Bela,LIM366,unauthorised,0.0,Limpopo,27.3616476,27.3616476
