,mun_name,mun_code,account_type,label,total_amount,Province,Latitude,Longitude
2015,Great Kei,EC123,AUDA,Total Current Assets,30775450,Eastern Cape,24.0488007,24.0488007
2015,Great Kei,EC123,AUDA,Total Assets,396541791,Eastern Cape,24.0488007,24.0488007
2015,Amahlathi,EC124,AUDA,Total Community Wealth / Equity,522456542,Eastern Cape,28.7664408,28.7664408
2015,Amahlathi,EC124,AUDA,Total Non-Current Liabilities,45641752,Eastern Cape,28.7664408,28.7664408
2015,Amahlathi,EC124,AUDA,Total Current Liabilities,56690213,Eastern Cape,28.7664408,28.7664408
2015,Amahlathi,EC124,AUDA,Total Net Assets and Liabilities,624788507,Eastern Cape,28.7664408,28.7664408
2015,Amahlathi,EC124,AUDA,Total Non-Current Assets,478661324,Eastern Cape,28.7664408,28.7664408
2015,Amahlathi,EC124,AUDA,Total Current Assets,146127183,Eastern Cape,28.7664408,28.7664408
2015,Amahlathi,EC124,AUDA,Total Assets,624788507,Eastern Cape,28.7664408,28.7664408
2015,Ngqushwa,EC126,AUDA,Total Community Wealth / Equity,174062980,Eastern Cape,28.0186087,28.0186087
2015,Ngqushwa,EC126,AUDA,Total Non-Current Liabilities,5666168,Eastern Cape,28.0186087,28.0186087
2015,Ngqushwa,EC126,AUDA,Total Current Liabilities,27077061,Eastern Cape,28.0186087,28.0186087
2015,Ngqushwa,EC126,AUDA,Total Net Assets and Liabilities,206806209,Eastern Cape,28.0186087,28.0186087
2015,Ngqushwa,EC126,AUDA,Total Non-Current Assets,185587628,Eastern Cape,28.0186087,28.0186087
2015,Ngqushwa,EC126,AUDA,Total Current Assets,21218581,Eastern Cape,28.0186087,28.0186087
2015,Ngqushwa,EC126,AUDA,Total Assets,206806209,Eastern Cape,28.0186087,28.0186087
2015,Nkonkobe,EC127,AUDA,Total Community Wealth / Equity,255860657,Eastern Cape,27.9717606,27.9717606
2015,Nkonkobe,EC127,AUDA,Total Non-Current Liabilities,43327616,Eastern Cape,27.9717606,27.9717606
2015,Nkonkobe,EC127,AUDA,Total Current Liabilities,97356563,Eastern Cape,27.9717606,27.9717606
2015,Nkonkobe,EC127,AUDA,Total Net Assets and Liabilities,396544836,Eastern Cape,27.9717606,27.9717606
2015,Nkonkobe,EC127,AUDA,Total Non-Current Assets,307674892,Eastern Cape,27.9717606,27.9717606
2015,Nkonkobe,EC127,AUDA,Total Current Assets,88869944,Eastern Cape,27.9717606,27.9717606
2015,Nkonkobe,EC127,AUDA,Total Assets,396544836,Eastern Cape,27.9717606,27.9717606
2015,Nxuba,EC128,AUDA,Total Community Wealth / Equity,109130100,Eastern Cape,27.2676116,27.2676116
2015,Nxuba,EC128,AUDA,Total Non-Current Liabilities,6673154,Eastern Cape,27.2676116,27.2676116
2015,Nxuba,EC128,AUDA,Total Current Liabilities,73541224,Eastern Cape,27.2676116,27.2676116
2015,Nxuba,EC128,AUDA,Total Net Assets and Liabilities,189344478,Eastern Cape,27.2676116,27.2676116
2015,Nxuba,EC128,AUDA,Total Non-Current Assets,168219967,Eastern Cape,27.2676116,27.2676116
2015,Nxuba,EC128,AUDA,Total Current Assets,21124511,Eastern Cape,27.2676116,27.2676116
2015,Nxuba,EC128,AUDA,Total Assets,189344478,Eastern Cape,27.2676116,27.2676116
2015,Inxuba Yethemba,EC131,AUDA,Total Community Wealth / Equity,555138491,Eastern Cape,27.2676116,27.2676116
2015,Inxuba Yethemba,EC131,AUDA,Total Non-Current Liabilities,37662453,Eastern Cape,27.2676116,27.2676116
2015,Inxuba Yethemba,EC131,AUDA,Total Current Liabilities,73753576,Eastern Cape,27.2676116,27.2676116
2015,Inxuba Yethemba,EC131,AUDA,Total Net Assets and Liabilities,666554520,Eastern Cape,27.2676116,27.2676116
2015,Inxuba Yethemba,EC131,AUDA,Total Non-Current Assets,636694942,Eastern Cape,27.2676116,27.2676116
2015,Inxuba Yethemba,EC131,AUDA,Total Current Assets,29859578,Eastern Cape,27.2676116,27.2676116
2015,Inxuba Yethemba,EC131,AUDA,Total Assets,666554520,Eastern Cape,27.2676116,27.2676116
2015,Tsolwana,EC132,AUDA,Total Community Wealth / Equity,70347242,Eastern Cape,26.8329144,26.8329144
2015,Tsolwana,EC132,AUDA,Total Non-Current Liabilities,22366190,Eastern Cape,26.8329144,26.8329144
2015,Tsolwana,EC132,AUDA,Total Current Liabilities,16943538,Eastern Cape,26.8329144,26.8329144
2015,Tsolwana,EC132,AUDA,Total Net Assets and Liabilities,109656970,Eastern Cape,26.8329144,26.8329144
2015,Tsolwana,EC132,AUDA,Total Non-Current Assets,85060010,Eastern Cape,26.8329144,26.8329144
2015,Tsolwana,EC132,AUDA,Total Current Assets,24596960,Eastern Cape,26.8329144,26.8329144
2015,Tsolwana,EC132,AUDA,Total Assets,109656970,Eastern Cape,26.8329144,26.8329144
2015,Inkwanca,EC133,AUDA,Total Community Wealth / Equity,140555745,Eastern Cape,26.3249438,26.3249438
2015,Inkwanca,EC133,AUDA,Total Non-Current Liabilities,152229,Eastern Cape,26.3249438,26.3249438
2015,Inkwanca,EC133,AUDA,Total Current Liabilities,19678323,Eastern Cape,26.3249438,26.3249438
2015,Inkwanca,EC133,AUDA,Total Net Assets and Liabilities,160386297,Eastern Cape,26.3249438,26.3249438
2015,Inkwanca,EC133,AUDA,Total Non-Current Assets,149276134,Eastern Cape,26.3249438,26.3249438
2015,Inkwanca,EC133,AUDA,Total Current Assets,11110163,Eastern Cape,26.3249438,26.3249438
2015,Inkwanca,EC133,AUDA,Total Assets,160386297,Eastern Cape,26.3249438,26.3249438
2015,Lukanji,EC134,AUDA,Total Community Wealth / Equity,1365073865,Eastern Cape,25.3785719,25.3785719
2015,Lukanji,EC134,AUDA,Total Non-Current Liabilities,68588865,Eastern Cape,25.3785719,25.3785719
2015,Lukanji,EC134,AUDA,Total Current Liabilities,80771673,Eastern Cape,25.3785719,25.3785719
2015,Lukanji,EC134,AUDA,Total Net Assets and Liabilities,1514434403,Eastern Cape,25.3785719,25.3785719
2015,Lukanji,EC134,AUDA,Total Non-Current Assets,1263749397,Eastern Cape,25.3785719,25.3785719
2015,Lukanji,EC134,AUDA,Total Current Assets,250685006,Eastern Cape,25.3785719,25.3785719
2015,Lukanji,EC134,AUDA,Total Assets,1514434403,Eastern Cape,25.3785719,25.3785719
2015,Intsika Yethu,EC135,AUDA,Total Community Wealth / Equity,541784433,Eastern Cape,26.1359431,26.1359431
2015,Intsika Yethu,EC135,AUDA,Total Non-Current Liabilities,7646211,Eastern Cape,26.1359431,26.1359431
2015,Intsika Yethu,EC135,AUDA,Total Current Liabilities,43902420,Eastern Cape,26.1359431,26.1359431
2015,Intsika Yethu,EC135,AUDA,Total Net Assets and Liabilities,593333064,Eastern Cape,26.1359431,26.1359431
2015,Intsika Yethu,EC135,AUDA,Total Non-Current Assets,533971856,Eastern Cape,26.1359431,26.1359431
2015,Intsika Yethu,EC135,AUDA,Total Current Assets,59361208,Eastern Cape,26.1359431,26.1359431
2015,Intsika Yethu,EC135,AUDA,Total Assets,593333064,Eastern Cape,26.1359431,26.1359431
2015,Emalahleni,EC136,AUDA,Total Community Wealth / Equity,406169906,Eastern Cape,26.5137964,26.5137964
2015,Emalahleni,EC136,AUDA,Total Non-Current Liabilities,8507148,Eastern Cape,26.5137964,26.5137964
2015,Emalahleni,EC136,AUDA,Total Current Liabilities,37201142,Eastern Cape,26.5137964,26.5137964
2015,Emalahleni,EC136,AUDA,Total Net Assets and Liabilities,451878196,Eastern Cape,26.5137964,26.5137964
2015,Emalahleni,EC136,AUDA,Total Non-Current Assets,395298224,Eastern Cape,26.5137964,26.5137964
2015,Emalahleni,EC136,AUDA,Total Current Assets,56579972,Eastern Cape,26.5137964,26.5137964
2015,Emalahleni,EC136,AUDA,Total Assets,451878196,Eastern Cape,26.5137964,26.5137964
2015,Engcobo,EC137,AUDA,Total Community Wealth / Equity,338731589,Eastern Cape,26.8910342,26.8910342
2015,Engcobo,EC137,AUDA,Total Non-Current Liabilities,448859,Eastern Cape,26.8910342,26.8910342
2015,Engcobo,EC137,AUDA,Total Current Liabilities,33660128,Eastern Cape,26.8910342,26.8910342
2015,Engcobo,EC137,AUDA,Total Net Assets and Liabilities,372840576,Eastern Cape,26.8910342,26.8910342
2015,Engcobo,EC137,AUDA,Total Non-Current Assets,315301560,Eastern Cape,26.8910342,26.8910342
2015,Engcobo,EC137,AUDA,Total Current Assets,57539016,Eastern Cape,26.8910342,26.8910342
2015,Engcobo,EC137,AUDA,Total Assets,372840576,Eastern Cape,26.8910342,26.8910342
2015,Sakhisizwe,EC138,AUDA,Total Community Wealth / Equity,170637203,Eastern Cape,27.6434844,27.6434844
2015,Sakhisizwe,EC138,AUDA,Total Non-Current Liabilities,15158655,Eastern Cape,27.6434844,27.6434844
2015,Sakhisizwe,EC138,AUDA,Total Current Liabilities,16202465,Eastern Cape,27.6434844,27.6434844
2015,Sakhisizwe,EC138,AUDA,Total Net Assets and Liabilities,201998323,Eastern Cape,27.6434844,27.6434844
2015,Sakhisizwe,EC138,AUDA,Total Non-Current Assets,183804135,Eastern Cape,27.6434844,27.6434844
2015,Sakhisizwe,EC138,AUDA,Total Current Assets,18194188,Eastern Cape,27.6434844,27.6434844
2015,Sakhisizwe,EC138,AUDA,Total Assets,201998323,Eastern Cape,27.6434844,27.6434844
2015,Elundini,EC141,AUDA,Total Community Wealth / Equity,354004708,Eastern Cape,29.2553229,29.2553229
2015,Elundini,EC141,AUDA,Total Non-Current Liabilities,12993515,Eastern Cape,29.2553229,29.2553229
2015,Elundini,EC141,AUDA,Total Current Liabilities,39266857,Eastern Cape,29.2553229,29.2553229
2015,Elundini,EC141,AUDA,Total Net Assets and Liabilities,406265080,Eastern Cape,29.2553229,29.2553229
2015,Elundini,EC141,AUDA,Total Non-Current Assets,359396667,Eastern Cape,29.2553229,29.2553229
2015,Elundini,EC141,AUDA,Total Current Assets,46868413,Eastern Cape,29.2553229,29.2553229
2015,Elundini,EC141,AUDA,Total Assets,406265080,Eastern Cape,29.2553229,29.2553229
2015,Senqu,EC142,AUDA,Total Community Wealth / Equity,430228670,Eastern Cape,27.9834738,27.9834738
2015,Senqu,EC142,AUDA,Total Non-Current Liabilities,29589459,Eastern Cape,27.9834738,27.9834738
2015,Senqu,EC142,AUDA,Total Current Liabilities,34483576,Eastern Cape,27.9834738,27.9834738
2015,Senqu,EC142,AUDA,Total Net Assets and Liabilities,494301705,Eastern Cape,27.9834738,27.9834738
2015,Senqu,EC142,AUDA,Total Non-Current Assets,295866387,Eastern Cape,27.9834738,27.9834738
2015,Senqu,EC142,AUDA,Total Current Assets,198435318,Eastern Cape,27.9834738,27.9834738
2015,Senqu,EC142,AUDA,Total Assets,494301705,Eastern Cape,27.9834738,27.9834738
2015,Maletswai,EC143,AUDA,Total Community Wealth / Equity,169694116,Eastern Cape,27.8311428,27.8311428
2015,Maletswai,EC143,AUDA,Total Non-Current Liabilities,18934268,Eastern Cape,27.8311428,27.8311428
2015,Maletswai,EC143,AUDA,Total Current Liabilities,99762692,Eastern Cape,27.8311428,27.8311428
2015,Maletswai,EC143,AUDA,Total Net Assets and Liabilities,288391076,Eastern Cape,27.8311428,27.8311428
2015,Maletswai,EC143,AUDA,Total Non-Current Assets,257218506,Eastern Cape,27.8311428,27.8311428
2015,Maletswai,EC143,AUDA,Total Current Assets,31172570,Eastern Cape,27.8311428,27.8311428
2015,Maletswai,EC143,AUDA,Total Assets,288391076,Eastern Cape,27.8311428,27.8311428
2015,Gariep,EC144,AUDA,Total Community Wealth / Equity,219086857,Eastern Cape,28.3929417,28.3929417
2015,Gariep,EC144,AUDA,Total Non-Current Liabilities,24248992,Eastern Cape,28.3929417,28.3929417
2015,Gariep,EC144,AUDA,Total Current Liabilities,106087011,Eastern Cape,28.3929417,28.3929417
2015,Gariep,EC144,AUDA,Total Net Assets and Liabilities,349422860,Eastern Cape,28.3929417,28.3929417
2015,Gariep,EC144,AUDA,Total Non-Current Assets,324308732,Eastern Cape,28.3929417,28.3929417
2015,Gariep,EC144,AUDA,Total Current Assets,25114128,Eastern Cape,28.3929417,28.3929417
2015,Gariep,EC144,AUDA,Total Assets,349422860,Eastern Cape,28.3929417,28.3929417
2015,Ngquza Hill,EC153,AUDA,Total Community Wealth / Equity,930423000,Eastern Cape,27.6434844,27.6434844
2015,Ngquza Hill,EC153,AUDA,Total Non-Current Liabilities,11181000,Eastern Cape,27.6434844,27.6434844
2015,Ngquza Hill,EC153,AUDA,Total Current Liabilities,25779000,Eastern Cape,27.6434844,27.6434844
2015,Ngquza Hill,EC153,AUDA,Total Net Assets and Liabilities,967383000,Eastern Cape,27.6434844,27.6434844
2015,Ngquza Hill,EC153,AUDA,Total Non-Current Assets,918703717,Eastern Cape,27.6434844,27.6434844
2015,Ngquza Hill,EC153,AUDA,Total Current Assets,48679283,Eastern Cape,27.6434844,27.6434844
2015,Ngquza Hill,EC153,AUDA,Total Assets,967383000,Eastern Cape,27.6434844,27.6434844
2015,Port St Johns,EC154,AUDA,Total Community Wealth / Equity,343907634,Eastern Cape,26.8910342,26.8910342
2015,Port St Johns,EC154,AUDA,Total Non-Current Liabilities,8258170,Eastern Cape,26.8910342,26.8910342
2015,Port St Johns,EC154,AUDA,Total Current Liabilities,44138147,Eastern Cape,26.8910342,26.8910342
2015,Port St Johns,EC154,AUDA,Total Net Assets and Liabilities,396303951,Eastern Cape,26.8910342,26.8910342
2015,Port St Johns,EC154,AUDA,Total Non-Current Assets,368560261,Eastern Cape,26.8910342,26.8910342
2015,Port St Johns,EC154,AUDA,Total Current Assets,27743690,Eastern Cape,26.8910342,26.8910342
2015,Port St Johns,EC154,AUDA,Total Assets,396303951,Eastern Cape,26.8910342,26.8910342
2015,Nyandeni,EC155,AUDA,Total Community Wealth / Equity,409611582,Eastern Cape,25.8521764,25.8521764
2015,Nyandeni,EC155,AUDA,Total Non-Current Liabilities,4220560,Eastern Cape,25.8521764,25.8521764
2015,Nyandeni,EC155,AUDA,Total Current Liabilities,17662325,Eastern Cape,25.8521764,25.8521764
2015,Nyandeni,EC155,AUDA,Total Net Assets and Liabilities,431494467,Eastern Cape,25.8521764,25.8521764
2015,Nyandeni,EC155,AUDA,Total Non-Current Assets,355809323,Eastern Cape,25.8521764,25.8521764
2015,Nyandeni,EC155,AUDA,Total Current Assets,75685144,Eastern Cape,25.8521764,25.8521764
2015,Nyandeni,EC155,AUDA,Total Assets,431494467,Eastern Cape,25.8521764,25.8521764
2015,Mhlontlo,EC156,AUDA,Total Community Wealth / Equity,705732384,Eastern Cape,29.6962677,29.6962677
2015,Mhlontlo,EC156,AUDA,Total Non-Current Liabilities,4645016,Eastern Cape,29.6962677,29.6962677
2015,Mhlontlo,EC156,AUDA,Total Current Liabilities,23000735,Eastern Cape,29.6962677,29.6962677
2015,Mhlontlo,EC156,AUDA,Total Net Assets and Liabilities,733378135,Eastern Cape,29.6962677,29.6962677
2015,Mhlontlo,EC156,AUDA,Total Non-Current Assets,707345566,Eastern Cape,29.6962677,29.6962677
2015,Mhlontlo,EC156,AUDA,Total Current Assets,26032569,Eastern Cape,29.6962677,29.6962677
2015,Mhlontlo,EC156,AUDA,Total Assets,733378135,Eastern Cape,29.6962677,29.6962677
2015,King Sabata Dalindyebo,EC157,AUDA,Total Community Wealth / Equity,2097922316,Eastern Cape,29.5457058,29.5457058
2015,King Sabata Dalindyebo,EC157,AUDA,Total Non-Current Liabilities,85603080,Eastern Cape,29.5457058,29.5457058
2015,King Sabata Dalindyebo,EC157,AUDA,Total Current Liabilities,288154833,Eastern Cape,29.5457058,29.5457058
2015,King Sabata Dalindyebo,EC157,AUDA,Total Net Assets and Liabilities,2471680229,Eastern Cape,29.5457058,29.5457058
2015,King Sabata Dalindyebo,EC157,AUDA,Total Non-Current Assets,2384555376,Eastern Cape,29.5457058,29.5457058
2015,King Sabata Dalindyebo,EC157,AUDA,Total Current Assets,87124853,Eastern Cape,29.5457058,29.5457058
2015,King Sabata Dalindyebo,EC157,AUDA,Total Assets,2471680229,Eastern Cape,29.5457058,29.5457058
2015,Matatiele,EC441,AUDA,Total Community Wealth / Equity,637496971,Eastern Cape,29.1390642,29.1390642
2015,Matatiele,EC441,AUDA,Total Non-Current Liabilities,21062903,Eastern Cape,29.1390642,29.1390642
2015,Matatiele,EC441,AUDA,Total Current Liabilities,35681462,Eastern Cape,29.1390642,29.1390642
2015,Matatiele,EC441,AUDA,Total Net Assets and Liabilities,694241336,Eastern Cape,29.1390642,29.1390642
2015,Matatiele,EC441,AUDA,Total Non-Current Assets,623616164,Eastern Cape,29.1390642,29.1390642
2015,Matatiele,EC441,AUDA,Total Current Assets,70625172,Eastern Cape,29.1390642,29.1390642
2015,Matatiele,EC441,AUDA,Total Assets,694241336,Eastern Cape,29.1390642,29.1390642
2015,Umzimvubu,EC442,AUDA,Total Community Wealth / Equity,430739349,Eastern Cape,28.8130675,28.8130675
2015,Umzimvubu,EC442,AUDA,Total Non-Current Liabilities,10052357,Eastern Cape,28.8130675,28.8130675
2015,Umzimvubu,EC442,AUDA,Total Current Liabilities,43267408,Eastern Cape,28.8130675,28.8130675
2015,Umzimvubu,EC442,AUDA,Total Net Assets and Liabilities,484059114,Eastern Cape,28.8130675,28.8130675
2015,Umzimvubu,EC442,AUDA,Total Non-Current Assets,439168964,Eastern Cape,28.8130675,28.8130675
2015,Umzimvubu,EC442,AUDA,Total Current Assets,44890150,Eastern Cape,28.8130675,28.8130675
2015,Umzimvubu,EC442,AUDA,Total Assets,484059114,Eastern Cape,28.8130675,28.8130675
2015,Mbizana,EC443,AUDA,Total Community Wealth / Equity,660087860,Eastern Cape,28.5797981,28.5797981
2015,Mbizana,EC443,AUDA,Total Non-Current Liabilities,4300543,Eastern Cape,28.5797981,28.5797981
2015,Mbizana,EC443,AUDA,Total Current Liabilities,64193584,Eastern Cape,28.5797981,28.5797981
2015,Mbizana,EC443,AUDA,Total Net Assets and Liabilities,728581987,Eastern Cape,28.5797981,28.5797981
2015,Mbizana,EC443,AUDA,Total Non-Current Assets,607451077,Eastern Cape,28.5797981,28.5797981
2015,Mbizana,EC443,AUDA,Total Current Assets,121130910,Eastern Cape,28.5797981,28.5797981
2015,Mbizana,EC443,AUDA,Total Assets,728581987,Eastern Cape,28.5797981,28.5797981
2015,Ntabankulu,EC444,AUDA,Total Community Wealth / Equity,220660046,Eastern Cape,28.7664408,28.7664408
2015,Ntabankulu,EC444,AUDA,Total Non-Current Liabilities,36063195,Eastern Cape,28.7664408,28.7664408
2015,Ntabankulu,EC444,AUDA,Total Current Liabilities,8631531,Eastern Cape,28.7664408,28.7664408
2015,Ntabankulu,EC444,AUDA,Total Net Assets and Liabilities,265354772,Eastern Cape,28.7664408,28.7664408
2015,Ntabankulu,EC444,AUDA,Total Non-Current Assets,244864597,Eastern Cape,28.7664408,28.7664408
2015,Ntabankulu,EC444,AUDA,Total Current Assets,20490175,Eastern Cape,28.7664408,28.7664408
2015,Ntabankulu,EC444,AUDA,Total Assets,265354772,Eastern Cape,28.7664408,28.7664408
2015,Ekurhuleni,EKU,AUDA,Total Community Wealth / Equity,43740794248,Eastern Cape,28.9528645,28.9528645
2015,Ekurhuleni,EKU,AUDA,Total Non-Current Liabilities,8311131622,Eastern Cape,28.9528645,28.9528645
2015,Ekurhuleni,EKU,AUDA,Total Current Liabilities,7353457270,Eastern Cape,28.9528645,28.9528645
2015,Ekurhuleni,EKU,AUDA,Total Net Assets and Liabilities,59405383140,Eastern Cape,28.9528645,28.9528645
2015,Ekurhuleni,EKU,AUDA,Total Non-Current Assets,46113799915,Eastern Cape,28.9528645,28.9528645
2015,Ekurhuleni,EKU,AUDA,Total Current Assets,13291583225,Eastern Cape,28.9528645,28.9528645
2015,Ekurhuleni,EKU,AUDA,Total Assets,59405383140,Eastern Cape,28.9528645,28.9528645
2015,eThekwini,ETH,AUDA,Total Community Wealth / Equity,32397106000,Eastern Cape,29.8566142,29.8566142
2015,eThekwini,ETH,AUDA,Total Non-Current Liabilities,12403651000,Eastern Cape,29.8566142,29.8566142
2015,eThekwini,ETH,AUDA,Total Current Liabilities,10594766000,Eastern Cape,29.8566142,29.8566142
2015,eThekwini,ETH,AUDA,Total Net Assets and Liabilities,55395523000,Eastern Cape,29.8566142,29.8566142
2015,eThekwini,ETH,AUDA,Total Non-Current Assets,42577437000,Eastern Cape,29.8566142,29.8566142
2015,eThekwini,ETH,AUDA,Total Current Assets,12818086000,Eastern Cape,29.8566142,29.8566142
2015,eThekwini,ETH,AUDA,Total Assets,55395523000,Eastern Cape,29.8566142,29.8566142
2015,Letsemeng,FS161,AUDA,Total Community Wealth / Equity,580252846,Eastern Cape,29.2785638,29.2785638
2015,Letsemeng,FS161,AUDA,Total Non-Current Liabilities,10747405,Eastern Cape,29.2785638,29.2785638
2015,Letsemeng,FS161,AUDA,Total Current Liabilities,23749149,Eastern Cape,29.2785638,29.2785638
2015,Letsemeng,FS161,AUDA,Total Net Assets and Liabilities,614749400,Eastern Cape,29.2785638,29.2785638
2015,Letsemeng,FS161,AUDA,Total Non-Current Assets,576644718,Eastern Cape,29.2785638,29.2785638
2015,Letsemeng,FS161,AUDA,Total Current Assets,38104682,Eastern Cape,29.2785638,29.2785638
2015,Letsemeng,FS161,AUDA,Total Assets,614749400,Eastern Cape,29.2785638,29.2785638
2015,Kopanong,FS162,AUDA,Total Community Wealth / Equity,803577158,Gauteng,28.3461948,28.3461948
2015,Kopanong,FS162,AUDA,Total Non-Current Liabilities,22008871,Gauteng,28.3461948,28.3461948
2015,Kopanong,FS162,AUDA,Total Current Liabilities,184866979,Gauteng,28.3461948,28.3461948
2015,Kopanong,FS162,AUDA,Total Net Assets and Liabilities,1010453008,Gauteng,28.3461948,28.3461948
2015,Kopanong,FS162,AUDA,Total Non-Current Assets,974967969,Gauteng,28.3461948,28.3461948
2015,Kopanong,FS162,AUDA,Total Current Assets,35485039,Gauteng,28.3461948,28.3461948
2015,Kopanong,FS162,AUDA,Total Assets,1010453008,Gauteng,28.3461948,28.3461948
2015,Mohokare,FS163,AUDA,Total Community Wealth / Equity,404648668,KwaZulu-Natal,30.8039474,30.8039474
2015,Mohokare,FS163,AUDA,Total Non-Current Liabilities,39462287,KwaZulu-Natal,30.8039474,30.8039474
2015,Mohokare,FS163,AUDA,Total Current Liabilities,73751728,KwaZulu-Natal,30.8039474,30.8039474
2015,Mohokare,FS163,AUDA,Total Net Assets and Liabilities,517862683,KwaZulu-Natal,30.8039474,30.8039474
2015,Mohokare,FS163,AUDA,Total Non-Current Assets,494063998,KwaZulu-Natal,30.8039474,30.8039474
2015,Mohokare,FS163,AUDA,Total Current Assets,23798685,KwaZulu-Natal,30.8039474,30.8039474
2015,Mohokare,FS163,AUDA,Total Assets,517862683,KwaZulu-Natal,30.8039474,30.8039474
2015,Naledi,FS164,AUDA,Total Community Wealth / Equity,260046491,Free State,25.094045,25.094045
2015,Naledi,FS164,AUDA,Total Non-Current Liabilities,35682737,Free State,25.094045,25.094045
2015,Naledi,FS164,AUDA,Total Current Liabilities,36338729,Free State,25.094045,25.094045
2015,Naledi,FS164,AUDA,Total Net Assets and Liabilities,332067957,Free State,25.094045,25.094045
2015,Naledi,FS164,AUDA,Total Non-Current Assets,320029896,Free State,25.094045,25.094045
2015,Naledi,FS164,AUDA,Total Current Assets,12038061,Free State,25.094045,25.094045
2015,Naledi,FS164,AUDA,Total Assets,332067957,Free State,25.094045,25.094045
2015,Masilonyana,FS181,AUDA,Total Community Wealth / Equity,570103988,Free State,25.4733554,25.4733554
2015,Masilonyana,FS181,AUDA,Total Non-Current Liabilities,38222076,Free State,25.4733554,25.4733554
2015,Masilonyana,FS181,AUDA,Total Current Liabilities,116616106,Free State,25.4733554,25.4733554
2015,Masilonyana,FS181,AUDA,Total Net Assets and Liabilities,724942170,Free State,25.4733554,25.4733554
2015,Masilonyana,FS181,AUDA,Total Non-Current Assets,669924785,Free State,25.4733554,25.4733554
2015,Masilonyana,FS181,AUDA,Total Current Assets,55017385,Free State,25.4733554,25.4733554
2015,Masilonyana,FS181,AUDA,Total Assets,724942170,Free State,25.4733554,25.4733554
2015,Tokologo,FS182,AUDA,Total Community Wealth / Equity,542817008,Free State,26.9852422,26.9852422
2015,Tokologo,FS182,AUDA,Total Non-Current Liabilities,18077191,Free State,26.9852422,26.9852422
2015,Tokologo,FS182,AUDA,Total Current Liabilities,27899154,Free State,26.9852422,26.9852422
2015,Tokologo,FS182,AUDA,Total Net Assets and Liabilities,588793353,Free State,26.9852422,26.9852422
2015,Tokologo,FS182,AUDA,Total Non-Current Assets,580251808,Free State,26.9852422,26.9852422
2015,Tokologo,FS182,AUDA,Total Current Assets,8541545,Free State,26.9852422,26.9852422
2015,Tokologo,FS182,AUDA,Total Assets,588793353,Free State,26.9852422,26.9852422
2015,Tswelopele,FS183,AUDA,Total Community Wealth / Equity,426038548,Free State,24.7142918,24.7142918
2015,Tswelopele,FS183,AUDA,Total Non-Current Liabilities,31568246,Free State,24.7142918,24.7142918
2015,Tswelopele,FS183,AUDA,Total Current Liabilities,37543996,Free State,24.7142918,24.7142918
2015,Tswelopele,FS183,AUDA,Total Net Assets and Liabilities,495150790,Free State,24.7142918,24.7142918
2015,Tswelopele,FS183,AUDA,Total Non-Current Assets,472899654,Free State,24.7142918,24.7142918
2015,Tswelopele,FS183,AUDA,Total Current Assets,22251136,Free State,24.7142918,24.7142918
2015,Tswelopele,FS183,AUDA,Total Assets,495150790,Free State,24.7142918,24.7142918
2015,Matjhabeng,FS184,AUDA,Total Community Wealth / Equity,3727352411,Free State,26.6081653,26.6081653
2015,Matjhabeng,FS184,AUDA,Total Non-Current Liabilities,399917396,Free State,26.6081653,26.6081653
2015,Matjhabeng,FS184,AUDA,Total Current Liabilities,2222752298,Free State,26.6081653,26.6081653
2015,Matjhabeng,FS184,AUDA,Total Net Assets and Liabilities,6350022105,Free State,26.6081653,26.6081653
2015,Matjhabeng,FS184,AUDA,Total Non-Current Assets,5289047478,Free State,26.6081653,26.6081653
2015,Matjhabeng,FS184,AUDA,Total Current Assets,1060974627,Free State,26.6081653,26.6081653
2015,Matjhabeng,FS184,AUDA,Total Assets,6350022105,Free State,26.6081653,26.6081653
2015,Nala,FS185,AUDA,Total Community Wealth / Equity,1623942184,Free State,25.4733554,25.4733554
2015,Nala,FS185,AUDA,Total Non-Current Liabilities,85008644,Free State,25.4733554,25.4733554
2015,Nala,FS185,AUDA,Total Current Liabilities,246198700,Free State,25.4733554,25.4733554
2015,Nala,FS185,AUDA,Total Net Assets and Liabilities,1955149528,Free State,25.4733554,25.4733554
2015,Nala,FS185,AUDA,Total Non-Current Assets,1844586709,Free State,25.4733554,25.4733554
2015,Nala,FS185,AUDA,Total Current Assets,110562819,Free State,25.4733554,25.4733554
2015,Nala,FS185,AUDA,Total Assets,1955149528,Free State,25.4733554,25.4733554
2015,Setsoto,FS191,AUDA,Total Community Wealth / Equity,3474780490,Free State,25.9467997,25.9467997
2015,Setsoto,FS191,AUDA,Total Non-Current Liabilities,67259232,Free State,25.9467997,25.9467997
2015,Setsoto,FS191,AUDA,Total Current Liabilities,57906979,Free State,25.9467997,25.9467997
2015,Setsoto,FS191,AUDA,Total Net Assets and Liabilities,3599946701,Free State,25.9467997,25.9467997
2015,Setsoto,FS191,AUDA,Total Non-Current Assets,3426866224,Free State,25.9467997,25.9467997
2015,Setsoto,FS191,AUDA,Total Current Assets,173080477,Free State,25.9467997,25.9467997
2015,Setsoto,FS191,AUDA,Total Assets,3599946701,Free State,25.9467997,25.9467997
2015,Dihlabeng,FS192,AUDA,Total Community Wealth / Equity,1693139097,Free State,26.8910342,26.8910342
2015,Dihlabeng,FS192,AUDA,Total Non-Current Liabilities,82745361,Free State,26.8910342,26.8910342
