,date,mun_code,mun_name,Province,Latitude,Longitude,Property_rates,Property_rates_PENALTIES,Service_Charges,Rent_Faciliites_Equip,Interest_Earned_Ex,Interest_Earned_De,Dividends_Rec,Fines,Licence_permits,Agency_Services,Transfers_Operating,Transfers_Capital,other_rev,PPE_disposal_gain,revenue_foregone,Total_rev
386,2014,GT483,Westonaria,Gauteng,27.596540299999997,27.596540299999997,27647144,0,201489412,354731,1211552,5342868,0,23578357,263,6183275,117224870,72829312,38549921,0,0,494411705
387,2014,GT484,Merafong City,Gauteng,27.6786847,27.6786847,267770905,1666856,514043588,1293327,16863276,32839976,0,3365442,12858969,0,345403681,181626000,10815850,0,0,1388547870
388,2014,JHB,City of Johannesburg,Gauteng,27.666952000000002,27.666952000000002,7215938000,0,20115991000,208237000,310033000,94002000,0,1132203000,1170000,193643000,5190365000,2599217000,1488669000,0,0,38549468000
389,2014,KZN211,Vulamehlo,Gauteng,27.4086488,27.4086488,2236507,0,0,260000,856288,0,0,0,0,0,45054799,21798850,135640,0,0,70342084
390,2014,KZN212,Umdoni,Gauteng,27.971760600000003,27.971760600000003,62826993,2139550,7373125,5552837,5046468,0,0,1735626,5826574,0,40072139,35149575,11315039,0,0,177037926
391,2014,KZN213,Umzumbe,KwaZulu-Natal,30.573957899999996,30.573957899999996,4977152,0,0,0,4503583,0,0,0,0,0,100604376,37637630,445113,0,0,148167854
392,2014,KZN214,uMuziwabantu,KwaZulu-Natal,30.6890055,30.6890055,11682000,655000,23360000,46000,3250000,0,0,910000,2140000,0,21144000,64574000,8591000,0,0,136352000
393,2014,KZN215,Ezingoleni,KwaZulu-Natal,30.5928401,30.5928401,2666827,0,0,5825,1702319,157962,0,200,0,0,33110059,15750213,715862,0,0,54109267
394,2014,KZN221,uMshwathi,KwaZulu-Natal,29.9277947,29.9277947,23899302,1325643,1801290,199718,846781,8179537,0,59707,0,2362036,65775000,18888000,367632,0,0,123704646
395,2014,KZN222,uMngeni,KwaZulu-Natal,30.182021999999996,30.182021999999996,145229456,6037274,63554976,727720,1849119,1674795,0,24203330,2045018,0,48265007,28128070,4647259,0,40692022,285670002
396,2014,KZN223,Mpofana,KwaZulu-Natal,30.5743164,30.5743164,9681197,2369191,42661733,269972,670941,1681171,0,614925,3027189,0,29587204,9825203,1344855,0,0,101733581
397,2014,KZN224,Impendle,KwaZulu-Natal,30.112734999999997,30.112734999999997,1732359,0,35265,260122,1185536,0,0,23500,27789,0,30191681,26569893,886266,0,0,60912411
398,2014,KZN225,The Msunduzi,KwaZulu-Natal,30.112734999999997,30.112734999999997,602953620,22673588,2073501239,19695130,43302650,53055690,0,102750782,81004,15759702,448121963,246182652,109829779,46149,0,3737953948
399,2014,KZN226,Mkhambathini,KwaZulu-Natal,29.835230300000003,29.835230300000003,7038480,0,0,0,879438,0,0,34340,3542510,0,33305944,15626040,406036,0,0,60832788
400,2014,KZN227,Richmond,KwaZulu-Natal,30.3824842,30.3824842,9437845,824167,405186,5176990,2120545,132977,0,138000,377056,515261,49330887,16264336,437105,0,0,85160355
401,2014,KZN232,Emnambithi/Ladysmith,KwaZulu-Natal,30.573957899999996,30.573957899999996,121413041,6618862,246250769,0,6179915,1004745,0,8390210,5725761,0,105973000,69686909,15313061,0,0,586556273
402,2014,KZN233,Indaka,KwaZulu-Natal,30.297419899999998,30.297419899999998,2189186,0,221852,102952,3876256,0,0,0,0,0,66851056,22986204,113366,0,0,96340872
403,2014,KZN234,Umtshezi,KwaZulu-Natal,29.7807856,29.7807856,92592250,7164545,175220102,463433,1774779,668065,0,62090,4853595,0,40545933,31405674,3227794,0,32418097,325560163
404,2014,KZN235,Okhahlamba,KwaZulu-Natal,30.107221999999997,30.107221999999997,22151702,3075411,354354,32513,3494251,0,0,577407,0,527442,79788503,40070859,839397,0,0,150911839
405,2014,KZN236,Imbabazane,KwaZulu-Natal,30.0202964,30.0202964,7261190,0,0,58965,2726584,0,0,29700,200,0,75408846,24156000,356960,0,0,109998445
406,2014,KZN241,Endumeni,KwaZulu-Natal,29.3250347,29.3250347,48013500,6814972,100532794,1357421,1952413,3403,0,1086364,4397462,0,44994914,13311000,749599,0,0,223213842
407,2014,KZN242,Nqutu,KwaZulu-Natal,29.686457399999995,29.686457399999995,12675865,956100,15328220,519390,5949870,0,0,416243,0,88426,96237941,28275572,613363,0,0,161060990
408,2014,KZN244,Msinga,KwaZulu-Natal,30.2343393,30.2343393,4957046,0,46900,474871,5185110,0,0,0,0,0,95310534,29653280,121527,80937,0,135830205
409,2014,KZN245,Umvoti,KwaZulu-Natal,30.6746303,30.6746303,21524734,1357597,60007437,3097396,3640853,232872,0,595551,1767416,1105559,62548528,22112813,1202865,30519,0,179224140
410,2014,KZN252,Newcastle,KwaZulu-Natal,30.4357631,30.4357631,175478677,0,796082769,4639974,17896938,7621372,0,9022484,0,0,303872215,131060285,33726176,12604035,0,1492004925
411,2014,KZN253,Emadlangeni,KwaZulu-Natal,30.619989500000003,30.619989500000003,12558758,1533958,12934177,981554,1292905,0,0,315621,1096783,0,20668235,14398239,2056143,0,0,67836373
412,2014,KZN254,Dannhauser,KwaZulu-Natal,29.997176899999996,29.997176899999996,11666910,0,852014,164231,1495150,0,0,475423,1436841,0,78399141,19228000,8596955,0,0,122314665
413,2014,KZN261,eDumbe,KwaZulu-Natal,30.315775,30.315775,5162086,1521793,14589044,651475,197661,0,0,1602946,1026745,0,44035634,24047065,987270,0,0,93821719
414,2014,KZN262,uPhongolo,KwaZulu-Natal,30.0202964,30.0202964,17822053,84,32508903,615903,1605345,4054538,0,377959,1669110,844979,71407154,38009514,997521,0,0,169913063
415,2014,KZN263,Abaqulusi,KwaZulu-Natal,30.8039474,30.8039474,49843775,1306087,209493156,1188729,4369190,5420,0,9223898,4414582,0,133144804,29906643,43322799,0,0,486219083
416,2014,KZN265,Nongoma,KwaZulu-Natal,31.537000300000003,31.537000300000003,12319540,0,1515342,117047,476343,1355643,0,334063,677920,0,85942387,58129595,931238,0,0,161799118
417,2014,KZN266,Ulundi,KwaZulu-Natal,30.9876321,30.9876321,42080349,1086526,62912421,811460,532921,0,0,5120584,2241983,0,87477029,30381000,7075028,1242375,0,240961676
418,2014,KZN271,Umhlabuyalingana,KwaZulu-Natal,31.719545899999996,31.719545899999996,14523210,0,0,37127,4197219,0,0,475700,3878140,0,73624163,30423966,741661,0,0,127901186
419,2014,KZN272,Jozini,KwaZulu-Natal,31.442760999999997,31.442760999999997,12904241,0,3389418,765640,2011225,6095894,0,1047026,872249,0,92515892,0,1624551,0,0,121226136
420,2014,KZN273,The Big 5 False Bay,KwaZulu-Natal,32.4467238,32.4467238,9109533,865823,1368236,70921,376773,0,0,10019750,0,0,20502036,9518056,147886,0,0,51979014
421,2014,KZN274,Hlabisa,KwaZulu-Natal,32.065069699999995,32.065069699999995,319122,0,84864,157056,702996,0,0,68465,142144,0,46777000,10490600,984249,0,0,59726496
422,2014,KZN275,Mtubatuba,KwaZulu-Natal,32.3107517,32.3107517,19262306,0,4501315,221325,517055,5688123,0,1531312,2790356,0,66868734,35173008,1740456,0,0,138293990
423,2014,KZN281,Mfolozi,KwaZulu-Natal,31.864800199999998,31.864800199999998,6012494,0,264336,76304,996165,0,0,402011,356191,0,63718970,25140000,1753859,0,0,98720330
424,2014,KZN282,uMhlathuze,KwaZulu-Natal,32.2880726,32.2880726,279678867,0,1617726163,13500756,21060124,52402,0,59985915,1744063,6630263,232085593,186865200,67452932,7529910,0,2494312188
425,2014,KZN283,Ntambanana,KwaZulu-Natal,32.259716999999995,32.259716999999995,1288002,0,0,25429,1167533,68131,0,0,0,0,46058194,13564532,347679,0,0,62519500
426,2014,KZN284,uMlalazi,KwaZulu-Natal,31.947311,31.947311,33227107,604151,61145811,1323105,3074293,0,0,15272911,3309367,0,98519556,34296267,3781907,253550,0,254808025
427,2014,KZN285,Mthonjaneni,KwaZulu-Natal,31.739493900000003,31.739493900000003,6978531,527353,19118537,244721,4209379,0,0,15883762,2441629,0,21446902,25845206,1463380,43396,0,98202796
428,2014,KZN286,Nkandla,KwaZulu-Natal,31.4913182,31.4913182,7901980,0,7509224,838424,1288493,1789643,0,0,0,0,54265424,29326896,1526331,0,0,104446415
429,2014,KZN291,Mandeni,KwaZulu-Natal,31.3998995,31.3998995,27411175,5477042,17662764,267238,3563627,0,0,44555,778711,0,114787740,0,4765234,0,0,174758086
430,2014,KZN292,KwaDukuza,KwaZulu-Natal,31.089400199999996,31.089400199999996,255740248,9666071,574684790,1065285,21700289,4283230,0,25973087,8767666,0,100142104,41509181,57539368,84105,0,1101155424
431,2014,KZN293,Ndwedwe,KwaZulu-Natal,31.468470299999996,31.468470299999996,4270976,0,0,192283,3738426,430548,0,0,0,0,75927681,23982947,673802,0,0,109216663
432,2014,KZN294,Maphumulo,KwaZulu-Natal,31.2892229,31.2892229,12267470,0,0,864370,2115920,918711,0,0,0,0,49473798,24484413,341712,0,0,90466394
433,2014,KZN431,Ingwe,KwaZulu-Natal,30.9417368,30.9417368,5193575,0,424000,295553,3942378,253000,0,708878,0,0,62492177,26306837,367315,0,0,99983713
434,2014,KZN432,Kwa Sani,KwaZulu-Natal,31.033509999999996,31.033509999999996,12487756,2841742,2123402,303105,1189880,0,0,110150,200974,0,23656445,9083000,454548,0,0,52451002
435,2014,KZN433,Greater Kokstad,KwaZulu-Natal,29.8815203,29.8815203,83222528,2543129,96956761,687725,1049476,0,0,1262661,3346743,0,53152903,33502389,5441764,640246,0,281806325
436,2014,KZN434,Ubuhlebezwe,KwaZulu-Natal,29.5107708,29.5107708,12409933,539317,1478347,855697,3792522,0,0,187605,3234340,671465,71011875,28052104,514877,0,0,122748082
437,2014,KZN435,Umzimkhulu,KwaZulu-Natal,29.371490899999998,29.371490899999998,6718708,0,735501,1088470,2987628,147238,0,531781,273316,0,101498478,86206713,5460794,0,0,205648627
438,2014,LIM331,Greater Giyani,KwaZulu-Natal,30.066523600000004,30.066523600000004,27155717,0,3830578,838777,5784133,7293177,0,71373,3683193,323680,151384638,64626290,1222727,0,0,266214283
439,2014,LIM332,Greater Letaba,KwaZulu-Natal,29.696267699999996,29.696267699999996,8633560,0,14004364,111364,3171959,6120546,0,715470,2846216,1573915,188010338,0,3051372,0,0,228239104
440,2014,LIM333,Greater Tzaneen,Limpopo,30.8039474,30.8039474,66345319,4770262,362004403,1279344,2180956,17343422,0,3665353,540614,6360327,246589871,65472199,35536130,0,0,812088200
441,2014,LIM334,Ba-Phalaborwa,Limpopo,30.297419899999998,30.297419899999998,57238528,0,93504365,227989,358652,55540983,0,2826165,3121311,9665397,73625539,31537407,2290589,0,0,329936925
442,2014,LIM335,Maruleng,Limpopo,30.066523600000004,30.066523600000004,12594085,0,2564209,269430,1609882,206333,0,221172,2328118,1952081,68062483,27869161,1631335,0,0,119308289
443,2014,LIM341,Musina,Limpopo,31.1406753,31.1406753,11342602,0,84276915,373314,953545,1731329,0,3364000,2735492,0,37933893,19859605,12360883,0,0,174931578
444,2014,LIM342,Mutale,Limpopo,30.957668100000003,30.957668100000003,1298561,0,542195,72525,980576,529190,0,422660,2200226,0,48460000,40237916,3642029,0,0,98385878
445,2014,LIM343,Thulamela,Limpopo,29.696267699999996,29.696267699999996,35148268,0,43502194,548263,15662844,14213784,0,13144284,12474633,0,300089756,146050603,18322592,0,0,599157221
446,2014,LIM344,Makhado,Limpopo,30.8039474,30.8039474,28509751,0,238001424,505003,2044866,13006579,0,1460989,11077738,0,262490367,110875624,12357533,0,0,680329874
447,2014,LIM351,Blouberg,Limpopo,30.619989500000003,30.619989500000003,14152478,0,12610360,769483,1115796,184311,0,1456830,2491142,0,104108000,36611302,3549975,0,0,177049677
448,2014,LIM352,Aganang,Limpopo,29.907043599999998,29.907043599999998,28675487,0,0,282961,2154972,4582903,0,0,0,0,105112215,6826086,3592986,0,0,151227610
449,2014,LIM353,Molemole,Limpopo,28.9950702,28.9950702,9399061,0,6927963,223402,481000,3353000,0,1169180,4061930,1176576,85003000,17301000,284011,0,0,129380123
450,2014,LIM354,Polokwane,Limpopo,29.0925356,29.0925356,285392425,0,931966748,16230840,30546748,51302423,0,12346564,8909042,16039967,478178444,393793267,36473936,305088,0,2261485492
451,2014,LIM355,Lepele-Nkumpi,Limpopo,29.696267699999996,29.696267699999996,19221957,0,5301681,212884,3866631,-1180410,0,893370,0,44105365,141645012,14841243,1025592,291345,0,230224670
452,2014,LIM361,Thabazimbi,Limpopo,29.4485367,29.4485367,13708484,9874,89753721,380873,1231368,7251652,0,1002460,1425000,0,72470015,40019000,14221559,2166787,0,243640793
453,2014,LIM362,Lephalale,Limpopo,29.6499162,29.6499162,41948076,0,163782774,227210,5893205,5148846,0,787211,7425000,0,92654508,79794000,3427341,0,0,401088171
454,2014,LIM364,Mookgopong,Limpopo,27.3616476,27.3616476,21748627,0,46675000,260538,97217,5849400,0,283828,0,4218390,32554000,11061000,1316000,5929400,0,129993400
455,2014,LIM365,Modimolle,Limpopo,27.737337300000004,27.737337300000004,27774000,0,122769235,558024,2712028,9691873,0,102800,0,2421498,62232148,43575388,7635602,0,0,279472596
456,2014,LIM366,Bela-Bela,Limpopo,28.766440799999998,28.766440799999998,53068691,0,117169921,998416,782137,3891386,0,29904329,9122563,0,64021998,15836000,-3460327,0,0,291335114
457,2014,LIM367,Mogalakwena,Limpopo,28.2058768,28.2058768,47709988,0,252056764,1008222,28564009,25958430,0,8203907,98486,8692039,296992906,227833821,5165821,8455061,0,910739454
458,2014,LIM471,Ephraim Mogale,Limpopo,28.2526623,28.2526623,29830570,0,36994241,158352,1903903,3411822,0,1239376,4420034,0,81383968,17905588,3297655,0,0,180545509
459,2014,LIM472,Elias Motsoaledi,Limpopo,29.0138916,29.0138916,20449606,0,56020595,1724658,3597940,5224936,0,1666250,4669395,2653452,146878000,44722631,2209864,0,0,289817327
460,2014,LIM473,Makhuduthamaga,Limpopo,29.3250347,29.3250347,43986731,0,0,75369,7827305,12455292,0,156030,0,4038872,162144001,41539106,2226641,0,0,274449347
461,2014,LIM474,Fetakgomo,Limpopo,29.3949458,29.3949458,7685709,316630,3900496,146609,1191329,0,0,1129443,1765589,321488,57485573,17205844,352177,0,0,91500887
462,2014,LIM475,Greater Tubatse,Limpopo,29.835230300000003,29.835230300000003,70009714,5383223,7984926,557171,5783951,0,0,1525450,6413748,0,151557174,74914078,6155376,0,0,330284811
463,2014,MAN,Mangaung,Limpopo,29.835230300000003,29.835230300000003,1047405160,0,2793359164,21151705,46138543,131940469,0,77361862,433436,4725488,950472114,772310671,110274381,9267111,71449742,5893390362
464,2014,MP301,Chief Albert Luthuli,Limpopo,30.2512728,30.2512728,29131077,0,30706540,784644,1238360,18256310,0,495161,2307245,0,307171270,0,1805691,0,0,391896298
465,2014,MP302,Msukaligwa,Free State,26.324943800000003,26.324943800000003,62719066,0,222270584,0,563453,0,0,0,0,0,115870419,0,64112712,0,0,465536234
466,2014,MP303,Mkhondo,Mpumalanga,30.3325113,30.3325113,20107868,0,103172017,528131,2514374,2820022,0,4033691,41059,7589135,125126026,93629425,35806981,761179,0,396129908
467,2014,MP304,Dr Pixley Ka Isaka Seme,Mpumalanga,30.066523600000004,30.066523600000004,20681119,412,80787703,21059,2617873,13748526,0,915548,5133133,0,129385396,0,19073317,0,0,272364086
468,2014,MP305,Lekwa,Mpumalanga,30.619989500000003,30.619989500000003,40016399,0,245901031,1772442,245152,17442474,0,1915331,0,31283351,81320000,0,7166913,0,4536854,422526239
469,2014,MP306,Dipaleseng,Mpumalanga,29.8815203,29.8815203,16839275,0,66918636,212313,631902,9517462,0,990830,0,3264756,63691326,0,2333695,0,0,164400195
470,2014,MP307,Govan Mbeki,Mpumalanga,29.3250347,29.3250347,175653444,0,868196729,2504225,1666607,35270431,57242,22737891,0,23750711,220634065,116487270,21520186,0,0,1488478801
471,2014,MP311,Victor Khanye,Mpumalanga,28.5797981,28.5797981,43855099,0,160822238,2304549,22297968,0,0,1754944,2615949,16170527,81741959,8520013,92035871,0,0,432119117
472,2014,MP312,Emalahleni,Mpumalanga,29.1390642,29.1390642,278823944,0,1104717927,10363000,0,53433018,33000,13781719,2424131,0,264348000,110705000,27300308,0,0,1865930047
473,2014,MP313,Steve Tshwete,Mpumalanga,28.8130675,28.8130675,264425808,0,639340561,29792983,22475654,2050542,0,14347255,8541415,14574227,120038816,110428900,100354539,91307,12729526,1313732481
474,2014,MP314,Emakhazeni,Mpumalanga,29.2553229,29.2553229,54522901,0,64938340,435338,218287,0,0,9206920,23172,2794432,41975000,13322000,14978906,14166,36257,202393205
475,2014,MP315,Thembisile,Mpumalanga,29.4681751,29.4681751,13186995,0,51735491,371898,2636558,20426233,0,2939050,176313,6850311,247290000,90210744,66001133,0,0,501824726
476,2014,MP316,Dr JS Moroka,Mpumalanga,30.066523600000004,30.066523600000004,6167684,0,33363144,2109854,8848883,17016016,0,1174695,3965356,0,425922495,0,31159901,0,0,529728028
477,2014,MP321,Thaba Chweu,Mpumalanga,28.9062794,28.9062794,34081703,0,158071420,2208801,1111928,0,0,799773,26491672,0,78180559,55421999,15331506,0,0,371699361
478,2014,MP322,Mbombela,Mpumalanga,28.8130675,28.8130675,425393497,0,709238543,18592108,0,26495129,0,15327210,4374,28456300,359287316,170658368,87830120,0,134785094,1706497871
479,2014,MP323,Umjindi,Mpumalanga,30.7791913,30.7791913,22306340,0,104089481,535811,509136,4648416,0,732750,1535809,1192849,52417019,67697527,6916005,0,0,262581143
480,2014,MP324,Nkomazi,Mpumalanga,31.033509999999996,31.033509999999996,64117324,0,76852212,3393272,1794382,5220039,0,9594434,19295,4670125,314427664,169433155,11126793,136778,0,660785473
481,2014,MP325,Bushbuckridge,Mpumalanga,31.719545899999996,31.719545899999996,55801359,0,33926415,332012,7324743,61300943,0,2893879,394654,10028199,500915543,455300152,748520,3151126,0,1132117545
482,2014,NC061,Richtersveld,Mpumalanga,31.171038899999996,31.171038899999996,6468809,757704,17615576,1914301,359693,1735139,0,8347,27702,383514,18201094,6783753,873094,109363,0,55238089
483,2014,NC062,Nama Khoi,Northern Cape,17.1011931,17.1011931,28344482,0,102891507,723999,706901,3385993,0,211367,1161080,1138175,42108757,24361448,2718098,128938,0,207880745
484,2014,NC064,Kamiesberg,Northern Cape,17.8583868,17.8583868,3164373,0,7940254,213720,73864,2444736,0,934,342124,399806,17838498,537876,675132,0,0,33631317
485,2014,NC065,Hantam,Northern Cape,17.8583868,17.8583868,6079573,0,34032722,151989,439818,1322358,0,91096,1388550,0,28383572,25167485,423326,145290,3594594,94031185
486,2014,NC066,Karoo Hoogland,Northern Cape,19.949686,19.949686,4303445,262140,12106329,695194,146147,525780,0,5519,78792,220798,17509866,11494212,294865,234907,0,47877994
487,2014,NC067,Khâi-Ma,Northern Cape,20.902977,20.902977,11849613,0,18962643,170159,366699,2734920,0,3050,26787,134019,25299702,10837449,2169048,0,15055925,57498164
488,2014,NC071,Ubuntu,Northern Cape,19.237648999999998,19.237648999999998,2441770,0,18438376,437956,189124,1782380,0,52473517,988021,12855,32012675,10171701,325561,0,0,119273936
489,2014,NC072,Umsobomvu,Northern Cape,23.1918021,23.1918021,4746230,170266,45734152,406806,692873,1634306,0,684469,531236,0,33932000,52349106,6675300,0,114658,147442086
490,2014,NC073,Emthanjeni,Northern Cape,24.999146399999997,24.999146399999997,21035469,149924,91654816,747143,1030475,625352,0,17764513,1304582,0,45752312,13101844,3223461,164093,0,196553984
491,2014,NC074,Kareeberg,Northern Cape,24.0087533,24.0087533,4237388,186851,16998356,513160,1335243,2955,0,5910,8970,136904,17905813,7357500,1372948,0,0,50061998
492,2014,NC075,Renosterberg,Northern Cape,22.047636999999998,22.047636999999998,4230021,0,19491887,596960,148299,0,0,7450,219,80647,35125600,0,67950,0,0,59749033
493,2014,NC076,Thembelihle,Northern Cape,24.3341432,24.3341432,2884889,0,15174507,304422,662951,785471,0,41,487828,0,24215079,9627636,4565841,182907,596040,58295532
494,2014,NC077,Siyathemba,Northern Cape,23.8584737,23.8584737,7696812,0,24517904,730173,98482,641156,0,32010,100,1055429,21171433,25961490,1225968,0,0,83130957
495,2014,NC078,Siyancuma,Northern Cape,22.5245093,22.5245093,17415243,0,49537251,484676,307316,629910,0,86940,913975,0,42690668,24191703,11919878,136819,17343635,130970744
496,2014,NC081,Mier,Northern Cape,23.4776098,23.4776098,980409,0,2498563,746087,450562,0,0,0,0,0,20973264,8067058,1471612,0,0,35187555
497,2014,NC082,Kai !Garib,Northern Cape,20.283221700000002,20.283221700000002,14317649,3296798,76832526,156568,262150,7907071,0,83781,0,774095,52456027,27816176,617622,0,0,184520463
498,2014,NC083,//Khara Hais,Northern Cape,20.9759699,20.9759699,61002862,0,303244622,8123688,1164803,1996524,0,873270,1642016,3457770,69412772,52910396,27639557,3044454,2138216,532374518
499,2014,NC084,!Kheis,Northern Cape,21.242665,21.242665,1780984,0,7692154,479099,140376,0,0,0,184744,0,17619000,19678730,491518,124000,0,48190605
500,2014,NC085,Tsantsabane,Northern Cape,21.666072500000002,21.666072500000002,24178828,0,81451059,292567,860327,0,0,81269,262888,636799,38168871,23319453,4828841,29000000,0,203080902
501,2014,NC086,Kgatelopele,Northern Cape,23.1918021,23.1918021,3452723,0,28527622,321274,1135531,0,6800,24232,0,0,34294728,0,1856221,0,0,69619131
502,2014,NC091,Sol Plaatjie,Northern Cape,23.668074700000002,23.668074700000002,368225172,0,837242576,17795072,21412753,56744324,0,11553669,2708265,4339326,166600914,140152984,37473818,275336,0,1664524209
503,2014,NC092,Dikgatlong,Northern Cape,24.6667939,24.6667939,5191375,0,31701406,293509,273441,15006728,0,8210,0,0,79486783,0,341871,31184,0,132334507
504,2014,NC093,Magareng,Northern Cape,24.5197,24.5197,4522649,0,24097139,52995,240183,5199344,0,202461,397059,0,35560105,11136880,8069404,0,0,89478219
505,2014,NC094,Phokwane,Northern Cape,24.7617836,24.7617836,9945962,0,81382142,362268,2442131,10030462,0,99160,1059161,1760307,70489910,0,2633669,0,0,180205172
506,2014,NC451,Joe Morolong,Northern Cape,24.7617836,24.7617836,3370642,0,12505386,99655,259686,3726728,0,0,0,0,74257000,127472305,1022351,0,0,222713753
507,2014,NC452,Ga-Segonyana,Northern Cape,23.287085,23.287085,22071171,0,96974722,1242898,1401029,1284825,0,8339144,3815354,0,89603580,75949873,38025958,195638,3438279,335465913
508,2014,NC453,Gamagara,Northern Cape,23.4776098,23.4776098,27475036,0,209614317,396861,309364,138899,0,775203,1055088,2475622,23892496,31328725,6142176,0,3852148,299751639
509,2014,NMA,Nelson Mandela Bay,Northern Cape,23.048854100000003,23.048854100000003,1205525500,0,3812333047,19458980,83222028,217637103,0,61409438,9328148,2094655,1299429837,1027686340,792657985,0,0,8530783061
510,2014,NW371,Moretele,Eastern Cape,25.568108399999996,25.568108399999996,19247483,0,24961627,70815,6630647,0,0,0,0,0,117496000,180849687,1668967,0,0,350925226
511,2014,NW372,Local Municipality of Madibeng,North West,27.971760600000003,27.971760600000003,193598617,0,492531889,582630,3442116,44417978,0,2469180,4554531,8963833,310910000,239361966,16253684,762814,0,1317849238
512,2014,NW373,Rustenburg,North West,27.831142800000002,27.831142800000002,161957000,0,1965535000,6154000,38115000,112994345,0,37793658,9812782,16568027,415553022,700747283,30054000,9935000,0,3505219117
513,2014,NW374,Kgetlengrivier,North West,27.267611600000002,27.267611600000002,4831384,0,36573539,65279,453120,6508272,0,807900,3926376,0,71667010,25177709,4800532,0,0,154811121
514,2014,NW375,Moses Kotane,North West,26.8910342,26.8910342,54104609,0,103170616,439,11218202,17761707,0,2940600,0,0,265988631,145572415,1308258,0,0,602065477
515,2014,NW381,Ratlou,North West,26.8910342,26.8910342,24413273,0,0,1041011,1361998,562981,0,0,0,0,79185573,36236405,7063047,0,0,149864288
516,2014,NW382,Tswaing,North West,24.999146399999997,24.999146399999997,12160200,0,47799395,614707,142520,0,15073,111930,2249707,0,72996751,54987708,8173310,0,0,199251301
517,2014,NW383,Mafikeng,North West,25.757519600000002,25.757519600000002,151055722,14441632,111114463,976119,2633707,35649216,0,14286566,5204127,0,148324238,70646554,11352026,0,38031800,527652570
518,2014,NW384,Ditsobotla,North West,25.568108399999996,25.568108399999996,37113664,0,148511596,2477137,481780,349378,0,428861,1669688,4234886,61200542,32529000,6833907,367104,0,296197543
519,2014,NW385,Ramotshere Moiloa,North West,26.135943100000002,26.135943100000002,19847853,0,43809845,98628,98808,0,0,7342458,3699224,0,92809722,59303348,10812578,0,0,237822464
520,2014,NW392,Naledi,North West,26.10005,26.10005,29586970,0,133647922,1115914,574971,11406180,0,1854650,5872376,0,55906754,26007214,41696720,0,0,307669671
521,2014,NW393,Mamusa,North West,24.7142918,24.7142918,7592874,0,47409521,380254,232075,12892540,0,41754,2263813,0,39805102,13446230,3494947,0,0,127559110
522,2014,NW394,Greater Taung,North West,25.378571899999997,25.378571899999997,5743937,1027049,6702019,273066,5848535,0,0,0,0,0,120187678,75053573,4326288,722211,0,219884356
523,2014,NW396,Lekwa-Teemane,North West,24.239049800000004,24.239049800000004,13151617,0,109423437,958938,229241,19021446,0,28558536,2081382,0,35553538,16287968,2683283,0,0,227949386
524,2014,NW397,Kagisano/Molopo,North West,25.378571899999997,25.378571899999997,6692201,0,0,691177,1865683,0,0,0,0,0,85836911,28346000,161239,0,0,123593211
525,2014,NW401,Ventersdorp,North West,23.953646600000003,23.953646600000003,5458424,0,43859228,100542,687060,0,0,5817636,2629818,0,55696713,40741359,3206198,0,0,158196978
526,2014,NW402,Tlokwe City Council,North West,26.8910342,26.8910342,109343238,0,678831215,4582592,24902095,12893842,0,29416025,4517354,380789,106390000,155437736,4354463,0,0,1131049349
527,2014,NW403,City of Matlosana,North West,27.096925,27.096925,190356830,0,988903850,4905070,57067892,0,0,9305861,7012811,0,434751701,3800026,87580294,0,0,1783684335
528,2014,NW404,Maquassi Hills,North West,26.513796399999997,26.513796399999997,22600462,0,124286968,379362,26171555,0,0,27427293,3449621,0,115469385,0,21606476,0,0,341391122
529,2014,TSH,City of Tshwane,North West,26.135943100000002,26.135943100000002,4432341534,0,12316946213,98912338,52402500,326840828,0,4392137,55801028,0,3010551227,2112512044,946917931,11580649,0,23369198429
530,2014,WC011,Matzikama,Gauteng,28.3929417,28.3929417,28858182,0,109406691,2626343,231240,2074946,0,1710830,1066966,2073785,44999600,27593336,6170548,779177,0,227591644
531,2014,WC012,Cederberg,Western Cape,18.522570899999998,18.522570899999998,26943820,0,78103551,2839195,242295,2551332,0,3130392,877274,1245782,49321335,34166915,5713835,0,0,205135726
532,2014,WC013,Bergrivier,Western Cape,19.011825100000003,19.011825100000003,47880456,0,123435902,3197995,1285000,3247079,0,3421379,1923804,1803158,33109314,23308637,2917396,472246,13077807,232924559
533,2014,WC014,Saldanha Bay,Western Cape,18.712579100000003,18.712579100000003,150028582,2837025,435336767,11257913,24758256,5846030,0,1999737,1242754,3404297,46901740,43935370,12006622,205689,27191799,712568983
534,2014,WC015,Swartland,Western Cape,18.1903059,18.1903059,72575740,0,277607176,3235262,12933876,1585879,0,23724790,3488091,2725004,66151954,42307352,19375401,586195,28935904,497360816
535,2014,WC022,Witzenberg,Western Cape,18.6624903,18.6624903,47649701,1257609,238809183,7616617,3268070,6076842,0,7419740,166042,3326448,89100523,48136433,5719811,-749801,14430736,443366482
536,2014,WC023,Drakenstein,Western Cape,19.283153100000003,19.283153100000003,266532282,1580988,1010792455,8527341,9840452,12301252,15120,58119441,13079229,0,133308016,92737057,27461247,898081,143210379,1491982582
537,2014,WC024,Stellenbosch,Western Cape,19.04532,19.04532,233568029,2364887,618624840,15368011,29857803,4886928,0,71128005,5900900,1844011,92688383,60928779,78945084,1299100,14954530,1202450230
